text	label	category
Oru pandi comedy pandum pole unnd	1	Positive
Kalki Kalakki Achayane innu Mannarkadinnu kande ollu...appo ithreyum pradheeshichilla	1	Positive
Yessss the Lion returnzzzzz...kattaa waitingggg ikkkaaaaa	1	Positive
New gen govt piller powliennulavar like	2	unknown_state
Hollywood level mass ithanu makkale trailer	1	Positive
Mass entertainment... oru rekshayum illa... pwoli...	1	Positive
ikkaaaaa     jeevannn	1	Positive
Lucifer polichadakki kazhinchu enne thonunnavar like adikk makkale..	2	unknown_state
Mohanlal sir getup Viswasam Ajith sir getup	4	not-malayalam/tamil
17 k views 118 k like ??	2	unknown_state
Pazhashirajayude aduttonnum itu varilla.itu bahubalida copiyadi	3	Mixed_feelings
Thelunku nadan ..bhaala krishnayeyum... Thal nadan vijaya kaandhineyum ..naanipichu...mammuunny...	0	Negative
Swondham appane kandal adikunnavanmara ithinoke dislike adikunne. Adichondu avide irikathe ullu. Ivide ettanm pillerum stronga dbl strong	0	Negative
Repeat adichu kanunnavar  ivide like അടിച്ചേ..	2	unknown_state
Njn epo 100 vattam kandu ningalo?	1	Positive
Look like a Hollywood movie ......	1	Positive
Njanum oru ikka fan ann  Pashe sambavam polichu	1	Positive
Look kandappol surajettan serios anenna thoniyath angeru polya pand behalam vechu comedy kanikkum ippo silentay kanikkum	1	Positive
Wow.. Trending no 1 ... Poduda visila..adra melathai	4	not-malayalam/tamil
Trail luciferinte athra illelum.... Padam heavy aaayirikum.....	1	Positive
1.7 M views 167k like 17 k comment ⏰ 5:5AM	2	unknown_state
E polippan trailerinokke dislike adichathu ethu keedangallannavo... kuru pottal ippazhe thundangi....	0	Negative
50 il Kooduthal Kandavarkku Like adikkam	2	unknown_state
Water mark onnum ilaatha print illee???	2	unknown_state
192K Views	2	unknown_state
Ufff  ejjathi nte ponn ikka. MAMMOOKKA UYIR	1	Positive
MEGASTAR  fans oru like adi	2	unknown_state
Enter perilum oru film..athum njn Canadel	1	Positive
Model School 🤩🤩🤩 Romanjam  Trivandrum	1	Positive
Raja varunnu Maniyayi.  Rajamani	1	Positive
Oru pucca classical ikka padam...vadakka veergatha orma vannu.  ...	1	Positive
Viswasichu koode nilkkunnavare jeevan koduthum samrakshikkum..  ikkayude voice & dialogue uff orujathi odukkathe feel.. romanjam at peak	1	Positive
Coppy ful Best actor polinhju kuthupala Edukkum	4	not-malayalam/tamil
Fight scenes muzhuvan hvy  aayittind	1	Positive
Mammootty apol guest role ann alle	2	unknown_state
I like both Mammuka and Lalettan evenly🤗	4	not-malayalam/tamil
Ichyaaaa polich nanum indu ee moviel kalki 🤩	1	Positive
Lucifer 100 cr collection adikkumegil adi like	2	unknown_state
First one minute felt like Tamil Nadu politics.	4	not-malayalam/tamil
Trailer mass marana mass... Ini screen il... Padam kanan njnm undkum	1	Positive
Ikka fans like butten adich pottik	2	unknown_state
Poooi mekkele ayidiya kollam ketto... Thaneermethan theernu mekkele...	2	unknown_state
Doll inte bgm ishtappettavar like adikk	2	unknown_state
Trailer ennokke paranjal ithanu... ejjatji item	1	Positive
Galidh rahman.  after anuraga karikkin vellam.	4	not-malayalam/tamil
1989 il vadakkan veeragadha theateril kanda nhan veendum oru epic cinema kaanan thayyaredukkunnu.. MT yude dialogukalkk pakaram vekkan onnumilla..	1	Positive
Dado Girija	1	Positive
Parayan thudangiya pande 30 varshathe karyam parayandi varum	2	unknown_state
Siddiqu is imitating ummer sir in 1:11	4	not-malayalam/tamil
IKKADE Aniyanmar pani tudangi makkale....  neerali 24 Dayz 23K like #Abtsntikl 14 Hours 43K lyk	2	unknown_state
Tamil fans like here !!!!	4	not-malayalam/tamil
Itu pwolikum..laletta..iru rakshayum illa trailel..pakka professionalism..ente Oru prarthana..ippravisham manju chechide mass dialogue onnum ondkalle..kanji edukutee pole..	1	Positive
Tralier 20yil kudthall kandavarr hit like	2	unknown_state
Ente kuttikkalathu ente nattil undayirunnu ..odiyannnn	1	Positive
Appo 21 kanum   Uff poli item	1	Positive
Unda enna perittappo parihasicha priyadarshanu kod urundaa	1	Positive
God marichu ene paranjit ole part karinje oru k.g.f feel thonni	1	Positive
Thoopil Joppan poley ulla oru Item aavand irunnal mathi aarunnu🥺🥺🥺.	1	Positive
oru charithra cinimakku venda 3 kariyangal illa	1	Positive
Pazhassi raja poloru padam pratheekshikkunnu. From unni-ikka combo	1	Positive
No doubt it's gonna disaster	1	Positive
Maoist alla Maoistnte apanae varee  nammal  putikum all the best mammoka  & unda movie team	1	Positive
id thakarkum  kure idavelak shesham  mammooka vs lalettan (mammoka fan)	1	Positive
April 12 Again   L.....	1	Positive
Vishak sir 6.pm n trailer idu	2	unknown_state
Pooram kaanathe dislike adichavarkk  #naduviral pranaamam	0	Negative
Mammookka fight ohh romam ezhunetu nililkkum	1	Positive
Katta waitingRaju eattan tovino  lallettan	1	Positive
trailer review ellavarum kand nokku	2	unknown_state
machaa.......aa BGM ente manasill angottu keri polipolikukayaanu	1	Positive
Aarada dislike adikkane ethil entha kuzhappam	0	Negative
ഇവാൻ  spycho aaadaaa    Ente epono ijathi	1	Positive
Abhinayathinde manarisam thiricharinja mahanadana vaibhsvam mohanlal enna MALAYALIYUDE oru sokharya sambhavamanu ennum eppozhum All friends congratulation	1	Positive
Venanki 6:00 manik release cheyam ketto!	2	unknown_state
Lucifer trailer enne vandi wait chayunnavr like	2	unknown_state
Ith polikkum kanditt oru atom bombin vakayundd	1	Positive
Ethe pulimuruganta music aanallo full enthayalum mamookka polichu	1	Positive
njan mammukka fan aan yennalum parayaa lalettan mathrame ithokke kazhiyu adheham oru loka nayakanan oru simham	1	Positive
Lalettan ishttam.. Rajuettan ishttam!! Murali Gopi's script	1	Positive
Nerathe irakkiya bomb kadha tanne..  atleast nedumudi venu te dialogue enkilum mati pidikamayirunnu....	3	Mixed_feelings
Tamil nadu fans like pannungei	4	not-malayalam/tamil
16 hours 2.5M views   261K Likes   #lalettan	4	not-malayalam/tamil
Character eakadesham same Aaanallo Vyshakh sir	2	unknown_state
ഹാങ്ങ്‌ ആയി 462k viewsil  ninn neengunilla	2	unknown_state
Addddiiiiipolliiiii.....marana masss.....oru sakshem illa....lalettande kidu look.....🤩🤩	1	Positive
Like adi   kandu maduthavar like adi	2	unknown_state
Stuck in an elevator.. atreulli katha🤣🤣	4	not-malayalam/tamil
4million views 300k likes Record Breaker Ettan da	2	unknown_state
Oh...Iththakathallo. sankar ramakrishnanu dhairyamayi kunjalimarakkar directcheyyam	1	Positive
Mammooka fans vedipooram .. vanne .. Adi like makkale	2	unknown_state
( ( ( KIDILOSKI   ) ) ) )	1	Positive
Ethu kandappol KGF orma vannathu enikku matram ano? ??	2	unknown_state
Puchivhavarkulla marupadi athum triple strongill ikka ishtam	1	Positive
Arelenkilum oru kuprasidha payyan ful move link undo	2	unknown_state
Like kand anthaaalichh vannavar adi like	2	unknown_state
Great to see Vivek Oberoi.	4	not-malayalam/tamil
Onnil koodutal tavana kandavar adi like	2	unknown_state
Linto kurian fans  jayasurya nte career le super trailer	1	Positive
Fanism baadhicha Kore malaranmaar dislike adikkunnu...	0	Negative
Raajayum pillerum triple strong ennu teaseril. Prithvirajinte oru cameo manakkunnu.	1	Positive
Ikkante voice kelkumbo thanne romanjam.. bakki pinne parayannoo.... Ikka ningal vere level annu	1	Positive
Kidukkachi  Ingane venam mass kaanikkaan allathe alari vilichaal mass aavilla	1	Positive
bgm kollam greater father ila villianila poola	1	Positive
Ikka ingalu polichu vere level	1	Positive
Aa traileril Nakul Thampiye shradhichath njn maathram aano ???  Mammookka ingal muthaan.Kann edukaane pattunnillaa.... #Mammukka ishttam	1	Positive
Jaikkanayi kacha kettiya erakkamm aann....   Kachakettiyirangia jaichee sheelamolluu.....	2	unknown_state
Ithu korre pullimurugan koppi adichathanalo swalpam ullupu undo  Ennalum njn Kannan pokkum Karanam ente RS 100 kedakkate padathinu	1	Positive
Kalu odinja sidheeq veendum policayi	2	unknown_state
Trailor Looks sooo promising... shots and BGM looks like Pulimurugan 2. . We are waiting....	1	Positive
Poi balalsangam chyum allenki petrol ozhichu kathikum....	1	Positive
mmmm  athum  theerumanam aaayi...	2	unknown_state
Eee പടം adhar ayirikum enthoke suspense ഒളിഞ്ഞു irikunu	1	Positive
LALETTAN fan Anu  ennalum  IKKA  NiNGAL  vere LEVEL	1	Positive
Telugu - Bahubali Tamil - 2.O Kannada - KGF Malayalam - #MAMANGAM	4	not-malayalam/tamil
polich ikkkkkkaaaaaaaaaa  kola maaaaaaaaaaas  marana maaaaaaaaaaaaas  triple maaaaaaaaaaaaaaas	1	Positive
Ee cbse mammunji pellare etra muttiyalum goven ment schollela pellaruda adute atella	1	Positive
you tube ipolum hang anelo 🤔🤔🤔🤔🤔🤔 nale sheriakum	2	unknown_state
Dislike chydha appa illaathavanmmaar bloody fools	0	Negative
Live nalathupoleee umbichuuu koray net kalanjuuui	0	Negative
Vaan Trailer .... laleetta nigga Oru jinn Aanu kettoo.....mass voice	1	Positive
0:42 Grand Central mall.. Muvattupuzha	2	unknown_state
Ee padam vijayikummennu orruppullavar adi oru like	2	unknown_state
Wow ejjathi item mammookaa. Ingalu puliylla puppuliyaa	1	Positive
Laleetanu ikka fansite  Best of luck	1	Positive
ethra trolliyaaaalum eee trailer oru sambavaaayindee	1	Positive
Ithu kandit romancham vannar dha ivde oru like adiche	2	unknown_state
Ikka d e mass Singapore il release undo	1	Positive
Mammookka fans onnh like adicch po	2	unknown_state
Prime video pe hindi subtitles k sath dekh skte ho me dekh k btata hu kaise h	4	not-malayalam/tamil
Filim kandapol onnu koodi trailer kannanam ennu thonni...ettan mass ka bap	1	Positive
Comedy cheyan Oru prethaka kazhivu vennam athu surajinu ilaaa. Full chali aytaanu thonnanee	1	Positive
Mammoty and unnimukunthan yemma freak alle	2	unknown_state
Viswasam Pola irukkunu Adi poli congratulations	1	Positive
pirates of caribian Alle etu atanta angana	1	Positive
Veeendum veendum kaaanunthorum veendum kaanan thonuna lahari....	1	Positive
Happiee bappiee Ba day Mammookaa... luv u young legend..	4	not-malayalam/tamil
Oh enna kondu vayya I am katta waiting	1	Positive
release nalle....kanaan povvunnavar ...plzz like...palettan katta fans	2	unknown_state
Maduraraja enna comedy padam 300Kodi varum	1	Positive
Ikka         L V  U	1	Positive
Ineeem ineem poy kanan thonnuvaaa	1	Positive
Njn oru 8 thavanayengilum kanditundagum Sathyam athrakkum oru ishtapett poi trailer  Tnx rajuveta	1	Positive
August 8 ee padam powder powdered avum yennu vecha podi podikkkunn i am writing kalki	1	Positive
Mammookka porichu...salim kumarinte comedy kalakki	1	Positive
Uyirr  Ikka  Luv u lot  #HBD .....	1	Positive
Laletaaaaa🥺  Thanks raju etta for this	1	Positive
Am Tamil but I love Malayalam movies...kumbalangi nights heroine	4	not-malayalam/tamil
HBD Mammookkaaa Forever His Fan Girl I am!! Muaaaahhhh	4	not-malayalam/tamil
Love frm kannada  we need kannada dub	4	not-malayalam/tamil
Odiyanu shesham adhe jodi manju &lal	2	unknown_state
Njan oru lalettan fan allengilum trailer kandappo...ee film kalakkum orappa....mega super hit aagum....urappe..	1	Positive
Lalettan  double  role  avan  sathyathayundu	1	Positive
Iam from Karnataka. Trailer	4	not-malayalam/tamil
Madurai kaaran daaaaaa   tamil fans	4	not-malayalam/tamil
gopi anna polichu bgm BIG B ku shesham  veendum kidu	1	Positive
Mamankam Trailer Kandathinu shesham Lucifer Trailer kanan vannavar undo ?	2	unknown_state
I'm from Karnataka can't understand Malayalam but trailer was amazing	4	not-malayalam/tamil
Cinemayil Nalla oru content undd ennu manasilayi E padam hit aakum	1	Positive
Poliche...ithoru poli polikkum ...laletta ingalu muthaanu...	1	Positive
Lalettan polippichengil.  Adik oru big like	1	Positive
Ee Trailer 2.05 sec olluyegilum orupaadu scenes und	1	Positive
Njan oru lalettan fan alla but ee teaser orupadishtamayi	1	Positive
From 0:33 Mega mass...  Megastar next Blockbuster	4	not-malayalam/tamil
I am      Waiting	1	Positive
katttttttttta wtng aadhyamaaayi dileepinte flm wtng aaanu njn.	1	Positive
Kidukkii mammukaaa kidukii odukathe mass bgm	1	Positive
Ente ponno pwoli super raju etta lalettan	1	Positive
pwolich.... onnum parayanillaaa.... katta waiting....... ikkaaa.........BGM oru rekshayum illaaa	1	Positive
Katta waiting 28  FDFS  SON OF DEVIL	1	Positive
Adaaar adaaar adaaaar what a trailer it was damn	1	Positive
Mamangam Trailer  Goosebumps guaranteed	1	Positive
Thirakk koranjittu padathinu pokam ennanu vicharichath. But trailer kandath muthal FDFS sure	1	Positive
Laalettan fan aaan.. ennaalum ee padam Oru vijayam aakanam enn agrahikkunnavar like adiche	2	unknown_state
Nte ponnnikkkka ingal njgal fansin oru oyivum tharillley	1	Positive
Kitti njangalak njagade aa pazhaya lalettane thirichu kitti	1	Positive
4 M views aayonne nokkaan vannavar undo???? 🤔	2	unknown_state
Ithokke cheyyumpo mamookkakku	1	Positive
iyalith verthe parayuvaan puthumukha samvidhayakan aanenn	1	Positive
degrading illel manyamaayi odiyekkavinna movie anennu thonnunnu!!	3	Mixed_feelings
Ravle 7.30.k eneete pade repeat adich kanunnavark othukoodanulla sthalam	1	Positive
Triple strong aane makkale rajayum rajayude pillerum	1	Positive
thrissur aano oral must aaan aaarennu parayaaamoooo.....	2	unknown_state
Sunny chechiye Kannan vannavar Eveda onnu like adukku.	2	unknown_state
L for Lal.... L for Lucifer!!!	4	not-malayalam/tamil
AGE is A just number  pakka herooooo	1	Positive
I like madhura Raja trailer.so I make a version of Lionel Messi using Madura Raja trailer	1	Positive
Kidukkachi  ...katta waiting 4 Pooram....vijil polichu	1	Positive
August 8akan mutti nilkkunnatuu njan matramanoo????	2	unknown_state
Ithill vineeth sreenivasan aayirikkum negative role.. Nokkiko..	1	Positive
Love u lalettaaa ... prithviraj	1	Positive
ENTE PONNO ORU RAKSHAYUM ILLA KIDU BGM	1	Positive
2M oh god after 10 hour a go	4	not-malayalam/tamil
Rajayude mel Stefen vijayichenn karuthunnavar Like	2	unknown_state
Mohan Lal big fan Bangalore waiting srinivasa theatre s.g palya	4	not-malayalam/tamil
Trailer kidukki.but screen ratio kuranjath kond vallatha irritation thonnunnu	1	Positive
Padam kandavarude pradhana preshanam endhennal...     Veendum veendum padam kanan thonnum  addicted! L	1	Positive
Mamangam keralathinte maathram charithramayi nilanilkenda onnalla.. ee dheerathayude kadha lokham muzhuvanum a ariyanam	1	Positive
E padam polikkum allee  mammookkaa fans nammakullathaaanu e padam	1	Positive
1:58 ' Vaada ( വാടാ) Ho  Goosebumps.....	1	Positive
Trailer kandittu dquntea Instagram  post kandappo ..dqi vayazyapolea thonnanu ..mammukkaaa🥰🥰🥰🥰	2	unknown_state
Yaarupa ne indian no 1 mass actor	1	Positive
last le aa idi ntammooo Range saanam	1	Positive
Prithviraj sukumaran  fans come here	2	unknown_state
Koi hindi me bhi bol do	4	not-malayalam/tamil
Bb sure... katta ikka fan.. fdfs locked	1	Positive
polichu kidu bgm suspense niracha kidilan trailer	1	Positive
Ikkakk Happy birthday parayan vannavarr adikk makkale like	1	Positive
you guys dub in kannada we are kannadigas always support good movies	4	not-malayalam/tamil
Lalettan paranjakond vannu kandu istappettu like adichu pokunnu	1	Positive
Aduta 200 Cr club movie for lalattan	1	Positive
Huge support kanaum alla lalettan fanail ninum.	1	Positive
Die hard  Mohanlal Sir Sir	4	not-malayalam/tamil
Kollam. Short film polend. Vere vallo panikkm po man	1	Positive
Inghakk prayam 68ann ??? Prayam verum akangall enn thelikunna nadana vismayam	2	unknown_state
Marana mass lalettan fan aanennu parayumbol abhimaanam..	1	Positive
Romanjifikation katta waiting lalletan fan dubaiiiiiii	1	Positive
Madhuramilatha raja ettadi mari ith item vereya LUCIFER	1	Positive
10 million ayannu nokkan vannavar arokke und ivide	2	unknown_state
#mamangam 2019 It will be an epic. Mammukka uyir	1	Positive
Happy happy happy happy birthday ikkaaaaa...clean entertainer loading	4	not-malayalam/tamil
10 l kudutal tavane kandavar arokke und	2	unknown_state
Bro full support rock man allel	1	Positive
Keep watching trending list 1il akkanam	2	unknown_state
Aaaro paranj cheyyipikunnadh pole  rajuvettanokke riyalistikayit polichadukiya police veshangal kanumbol edh	0	Negative
Mammookka fans like ivde Adi makkale	2	unknown_state
Ith hang ano.. kure neram aayit views il change ilallo	2	unknown_state
Ente ponno our reksha illa ...  Nammade ettan powlichu	1	Positive
Trailer KOLLAM KOLAMASS ... PAKSHE  KAANAN ORU SUKAM ILLA.... VELUTHAKANAMAAYIRUNNU	1	Positive
Oru onnonnara item varunnundu ready ayi ko makale...luving mammookka..	1	Positive
17k views - 123k likes is this hacking 🧐	4	not-malayalam/tamil
Ee padam  mammootyiku  kodukanam  ithilum adipoli ayirikkum    Pakshe  ivide mandatharam sambavichu  kashttamayipoyi	1	Positive
7 അടിച്ചല്ലേ Na thalayallada...  Thalayedukaravandaaaaaa.....  #Neduballi stephen	2	unknown_state
Ikka polichu movie Si Mani sir	1	Positive
Lucifer  Lalettan polikkumm Kerala Abhimanam Lalettan	1	Positive
Nanjankotta ennu ee film nu per idaamayirunnu	2	unknown_state
petr hein ellam same stunt style anu..luciferil ayale vaykathirunond karymay	1	Positive
Trailer varunnathin munne chila fansukaar dislike adikkunnund. Viewsum koodilla dislikum aakum.	0	Negative
Ntikkaa ingal age 67 aano atho......off myaarakam...ummmaaah	1	Positive
Evideyo KGF orma varunathu eniku matramano!! 🤔 Music aano...story oralde maranavum villan marde ennavum.. entho..	2	unknown_state
iss movie ka naam hii galat rakha haii lucifer means shatin illumnatis ka pujari	4	not-malayalam/tamil
SLR pubg boys like  here	2	unknown_state
90sil kaalapani pole oru film edutha priyadharshan ithu oru valiya karaym onnum alla	1	Positive
Evidayokkayo oru aada movie touch thonniyathu enikku mathram aano	1	Positive
Padam kanidit trailor kanan vanna arelum undo padam heavy 100 % mass entrtainer rajuetta.. Muthe	1	Positive
Kolla mass trailer  By lalletan fan	1	Positive
152k views in 38 minutes 107k likes. Lalettan magic	4	not-malayalam/tamil
Wow mamo fans tamilnadu i am waiting🤗🤗	4	not-malayalam/tamil
Once king is always king mammookka	4	not-malayalam/tamil
19k views & 134K likesum 🤔 Ente mobile mattan time ayi..	2	unknown_state
Ethu polikum njanumanta family realsinta annu thana pokum	1	Positive
Trailor kandu kazhinjavar ini e Kerala cafe channeliloot varika	2	unknown_state
I am a biggest ikka fan	1	Positive
Good work done by dop ..	4	not-malayalam/tamil
Kidu.. Kidu.. Kidu.. Ith polikkum.. Lalettan...  പ്രിഥിരാജ്	1	Positive
Enthinaa chettaa ingane thala vetti vekkunnath . Mammukkante thala vallavanteyum kazhuthinu mukalil vekkumbol	2	unknown_state
Darmajan fans like   ad I makkale	2	unknown_state
Maraykkarum mamangavum oru pole kaathirikkunnavar like	2	unknown_state
Madhuraja 1hr 50k  Lucifer 17 min 80k 🥀	4	not-malayalam/tamil
sunny chechi fans like adi	2	unknown_state
enthinaannu allukal dislike adichu koottunnathu ennu enikku manassilaavunnillaa	0	Negative
All the best From a katta ettan fan	1	Positive
Trailer vere level last 30 seconds no reksa	1	Positive
Prayam koodumthorum Actionum Pulimurugan pinnil avo?	1	Positive
Ee trailer 10il kooduthal thavana kandathu njan maathram aano?	1	Positive
Lucifer ....	1	Positive
Tickets edukkan chaver akendi varoonna thonnunne	2	unknown_state
Ettante nayikayaitt a peratta hani roseineyallathe vere areyum kittiyille nayanthara mathiyayirunnu nayikayai	1	Positive
Introduction scenil ulla aale manassilayavar undo	2	unknown_state
malayala cinima ellam hollywood level ayo oh my god	1	Positive
Trailor kandappil padam pottumennu urappayi	1	Positive
Oru vayassaya manushanaayittu enthu kidilaayitta abhinayichu kaanikkunnathu	1	Positive
Eppozhum abhinayikkan mohanlalum mamootyumea ullu new generation arummilla	0	Negative
Njan padicha school. Alla lalettan padicha school	1	Positive
Pritivraj army kannan vannnavar adi like	2	unknown_state
John Abraham pallakkal fans hit like	2	unknown_state
Ee maha Ravanane Anganyonum othukan patilla Sideeqe	2	unknown_state
teaser vanapo nala pratheksha ayirunu trailer athu kalanju	1	Positive
Mass kaanikkan lalettante kazhinje ullo aarum annum innum	1	Positive
O D I Y A N	1	Positive
Ith kanditte IDI orma vannath enikku matramano??	2	unknown_state
Ola pola cola bola  *Mataka gatka satka Kya bol re baap*!!🤣🤣	4	not-malayalam/tamil
Kanditt madhura raja trailer il ninnum oru story illatha moviyaanenna feel kitty	1	Positive
Manju chechiye kaanan vanavar evide like	2	unknown_state
ennum eppozhum...... ikka ore pole..... double strong	1	Positive
E movie  super hitt urappa	1	Positive
Pwoli... By a katta lallettan fan	1	Positive
Egane ulla movie kal kaanan aanu ellavarum waite cheyunath	1	Positive
oh my god this is superbbbbb	4	not-malayalam/tamil
Madhura Raja 100cr Tribute Video    Like.. subscribe	2	unknown_state
Once a raja always a raja	4	not-malayalam/tamil
Pwoliiiiii mammookka oru rekshem illa.. Best wishes	1	Positive
Appo bilal ee idakkonnum varulle Happy birthday ikka	1	Positive
Classum massum cherna oru onnonnara item	1	Positive
Oru yugam bharicha chakravarthiyude randam udayam	1	Positive
Mohan Lal depicts the best gangster i've ever seen in Hollywood or Indian movie.	4	not-malayalam/tamil
evannkk onnum vere pani ille poyy pani nokk ikka	1	Positive
Maarkam.... Trailer kandittu bayngara expectations aanu... Movie adu keep cheyyyanam..	1	Positive
Ith kollaaaam....kanda ooodayp trailer ne kalum ok far better...hiy avanee daiwamee...thall kuranj	2	unknown_state
Trailer kaanunna policekaare come one everybody!!	2	unknown_state
Madhura Raja Theme 8D Bgm  and share A katta mammuqa fann..	1	Positive
Vivek Oberoik dub chaiythirikunath nammade Vinneth chettan aanalo	2	unknown_state
Ikkaa fansinu hridhayathil sookshikkan.... Hatersinte annaakkil kodukkan... 2num pattiya item thanne aanu ith...	1	Positive
ഇക്ക മാസ്സല്ല മരണമാസ്സാ ...   Abrahaminte Santhathikal Kidu Status Video     Max	1	Positive
Ith ini Telugu padathinte dubbing anoyennu thonniyath enik mathramano?	1	Positive
14k dislike adicha oolakalk naduviral namaskaram	0	Negative
Enthanavo ee 256 windows kunjappanmar ....	2	unknown_state
What a look mamooka. Love from srilanka  TAMIL FAN	4	not-malayalam/tamil
Prithviraj Fans Like Adikkan ulla Comment	2	unknown_state
Auto like  16k views 79k likes	2	unknown_state
Ith dislike adicha polayadii makkalkk kunna namaskkaram	0	Negative
Innu november 21 e divasamavan ethra kathirunnu inni december 12nu kannam	2	unknown_state
Ikka da makale set traler nxt hit for ikka 4 ina row now	1	Positive
Ente ponnooo marakam iyyyoooo goosebumps  Kathirippinte kolamass trailer  Poli kidu kidolokidilan	1	Positive
Ithinum dislike adikkunnavar enth kanditta enne ariyilla..	0	Negative
Earangunnathinu munb dislike adich moonjikkaan koreu ennam earangiyittund	0	Negative
Malayala sinimayile ore oru rajav ikka muthan	1	Positive
ALL THE  BEST LALETTAN & TEAM.........	1	Positive
Late ayappo excitment koodyavar like adi	2	unknown_state
adipoli trailer . waiting madura raja	1	Positive
ettan fans ibdee common	1	Positive
Trailer kidukki  By a lalettan fan	1	Positive
Madhura Raja yil Madhuramaya Rani sunny chechi ne kaanaan katta waiting cheyyuntavar undo..?	1	Positive
Ettanta aniyanmarude vaka all the best ... ikka oru rakshayumilla	1	Positive
Idakkidakk vannu romaanjam kollunnavar like adi	2	unknown_state
OMG megaaaaa Massssss. ..ikkkkaaaaaa outstanding. ....Ikkaaaaa and the bgm rocking	1	Positive
Ente raju etten mwthanne......rajuvattente aa voice mathi .....pinne onnnum venda ...	1	Positive
car enu eragi nadakunath kandapol Bilal ena orma vanath enik matharam anoo	2	unknown_state
Lalettan ayalum mammookka ayalum oru pole support cheyyuka snehikuka.... Verukendath sankikale mathram.....🤗	1	Positive
Katta waitinggg....  lalettaaaaaaa.... Luv u so much..	1	Positive
Ayyo 11 vare wte  cheyyanamalloo	2	unknown_state
Madhraraja  ith ikkem ikkade pillerum pwolichadakkum	1	Positive
Fanbasil maathram movei kaanunnoraavum dislike cheythu negative aakkunne avarkkente naduviral pranamam	0	Negative
Powlichu Lalettan and Rajuvetttaaa 🤝🤝🤝🤝 thudangalle Tcr vedikkettu !!	1	Positive
Tamils always like mammooty as like lalettan	2	unknown_state
Entammmoooo... Lalettaaannn fan here.......... Hnmmmmmm......  Ithu Pani aano???	1	Positive
ONKV ood neeraliii kandam vazhiii Ikka marana mass	1	Positive
Enii adeyude ideyude veddi purraaam........apppo pakalla 12 theatrl.....uff	1	Positive
Teaser kandu pradeekshayokke poyatharnu	1	Positive
Prakash Raj Ullatu kondu chelappo hit aavum	1	Positive
A like like to sorry to god     (y)  -_-	4	not-malayalam/tamil
Promo kand kili poya le njaan	2	unknown_state
Njan mathram aanoo comments vaayikkan viindum trailer edukkunnee	1	Positive
6.30 muthal kaathirikkukayaayirunnu  1st comment idaanulla bhagyam...ee Onam pwolikkum	1	Positive
Ettan fens undo undel edh pever aayi	2	unknown_state
Sunny and ekka.. fans like here...	2	unknown_state
53 55 sec repeat aduchu kandavar Evde like	2	unknown_state
Abinayan ithihaasam nammude mammooka yude katta fans likkikooo	1	Positive
Ithokke dislike adikkunavare kale vari adikkanam	0	Negative
10M aayonnu idaykk nokkan varunnavarkku ivide like adikkam	2	unknown_state
Arokke 0:21 bigil first look kando	1	Positive
Prayam koodundorum soundaryam koodunna ore oraal.. Mammookka	1	Positive
Cinima kando kidu	1	Positive
Dislike adikuna olikal ellam odd kadam vazhi	0	Negative
Thaliyvaaaa      Ikkaaa vara level pwolichu	1	Positive
Spr     ikkkkkaaaaaa	1	Positive
Idhinde teasern verum 50k like ullu	2	unknown_state
1:07 iyalde kaalu vetiyathalle 1st partlu ....	2	unknown_state
Koode Nilkkunnavark Chunk Kodukkum 🤩🤩 PULLU GIRI 🤡🤡🤡🤡🤡	1	Positive
model schoolil padicha lalettan ille ee cinemayil	2	unknown_state
4 million views  lalettan  power	2	unknown_state
BEST WISHES TEAM  Abrahaminte Santhathikal	1	Positive
Sorry to say. Odukkathe kali aakathirunna mathiyayrunnu.	1	Positive
Urumi valum adhu Pande mammukeke paranjedha	1	Positive
Kanji edukam samayam aayiee come on guys	2	unknown_state
Enthanavo manju warier kanumbol oru deshyam	0	Negative
Innale 9.30n kandu 154k aayrunnu views  Now....	2	unknown_state
Mastar peace um idupolokke thanneyanu makkale	2	unknown_state
ലാലേട്ടൻ പ്രിത്വിരാജ്   22K dislike vannenkil urapicho arkokkeyo kuru pottiyitund...  padam sure hit...	0	Negative
10 - 30 kollathe charithram ariyaan aayi..  katta waiting cheyyunavar ..... KERI... LIKE ADIKKADA MAKKALE.......	1	Positive
Onnil kooduthal trailer kandavar undengi ibide comeon....	2	unknown_state
Ente ponnoooooooooooo nammude sontham ichaka mamoookkaaaa ummma cinima kanan kothiyakunnu	1	Positive
Padam flop aavm Enna Kaaryathil oru doubtum illa....	1	Positive
ella ikka fan kand  nokku	1	Positive
Mammuka Massan parayunavar like cheyyuga	2	unknown_state
No words Pwolikkum waiting By DQ Fan	1	Positive
Love from utter pradesh mohan Sir	4	not-malayalam/tamil
Lalettante adutha pottapadam...Laletta ithokke mathiyakkan aayinnu ...Please	1	Positive
Nty amoooo kunjalimarakaar 9 alla  oru pulikutti ayirunu Lal sir nigal samsarikubool Chiri varunu	1	Positive
Ith baghamathy moviede kadhapolund ..  Anushka unnimukundan movie	1	Positive
Ikka fans come and like lalettans fans comment	2	unknown_state
Super ra Iruku  By Tamil nadu STR fans	4	not-malayalam/tamil
Charitra cinema aano nayakan mamooka allae vere aarundundu abhinayikkan	1	Positive
31 miniute lucifer  200k views 2 hour madhura raja  80k views	4	not-malayalam/tamil
1:35    iruttath  oru  kallan	1	Positive
