text	label	category
 I love you thalaivaaaaaaaaaaaaaaaaa....... neengatha eppayume mass, box office king	1	Positive
 Kolla gandla irukken,  mavanne kollama vidamatten	1	Positive
 Tamizhan da!  Inga nairiya karruppu aaddu olinji comment pannuduga!	3	Mixed_feelings
 Thalaivar eppavum pola lata vanthalum latesta varuvarda	1	Positive
 50 SEC PARUNGA XMEN MATHIRIYE CHIYAAN IRUKKARU	1	Positive
 Thalaiva Vijay sethupathi Nawazuddin Bobby simha Simran Trisha Sassi kumar Megha Akash  Semma cast	1	Positive
 0:18 sec goosebumps start.... Thala superrrr......	1	Positive
 Avan ovuru paduthukum 40 crore nu vaangran	0	Negative
 Dislike people are str bloods 🤣	1	Positive
 Ennada trailer loose uh koodhi maari itukku	1	Positive
 Theme parthutu again trailer parka varavanga mattum like pannunga	1	Positive
 Perfect Sampavam Deepavali kku Kaathuttu Irukku	1	Positive
 Aiyoooooo thalaiva semm maaass thalaiva un kook semma unakku eedea yaarum illa thalivaa	1	Positive
 00:28 endha scene edhu? Movie la vandhucha?	1	Positive
 Yuvan Bgm king than ya	1	Positive
 Oruthar Mela visvasam katrathuku inoruthara yen asingama paduthuringa #THALA & YUVAN COMBINATION rocks	1	Positive
 Superstar na gethu da avara stylela   yaarum adika mudiyathu	1	Positive
 Last dialogue veraa lvl thala look kolaaa masss	1	Positive
 Who is here waiting 300k likes?	1	Positive
 At 2:00 min Rajnikanth sir turning into Akshay Kumar	1	Positive
 Ente ettan marana mass anu da	1	Positive
 I'm a thalapathy fan.. And I'm saying thala Vera lvl.	1	Positive
 Yarellan 0:16 pause panni, slow panni paatheenga🤣🤣🤣	0	Negative
 102k views.... 140k liks.... How is it possible 🤔🤔	1	Positive
 Movie pathutu vanthu trailer... (thala)pakravaga like podugapa..... Thala verigala...	1	Positive
 Thalaivaaaaaa love you Kerala fans  Get Rajnified	1	Positive
 Goona be best indian movie till date	1	Positive
 All time record in Tamil cinema	1	Positive
 #Thalapathy64 kola mass ah irukka podhu  #ThalapathyVijay #Lokesh	1	Positive
 Same pink movie nothing change🤣🤣🤣 athukku nu konjamavuthu change venama da	1	Positive
 bro unga padam bigila vita nalla hittakanum. ....sangatamilan	1	Positive
 Appadi la nadakathu  Nadakkaum Kodathu   Ommala thala Vera legal  Thala	1	Positive
 Vera Level movie  Eager Waiting	1	Positive
 Thambii...  Andha national award ah knjo eduthu veinga, tharamana sambavam onnu irukku	1	Positive
 Aug 10 Thala dharisanam semma	1	Positive
 I am Thalapathy veriyan, 2.0 padam ulaga alavula hir adikkum	1	Positive
 Ittha paathu née un padathe pogalku dha release pannuvia Mr siva	1	Positive
 тнαναινα   иαммα тнα α∂є¢нι ναgαиυм   мαѕѕѕ	1	Positive
 You Kena Tunggu Lebih lama lagi untuk tahu saya.. allamaakk ayat semme mayat lar..	4	not-malayalam/tamil
 producer theruvuku varanum andava ......sotamandayanuku oruthanum ini pada vayupu tharakudathu	1	Positive
 Oruthar Mela vishwasam katta..inorthara en asinga paduthiringa.. Dialogue semma	1	Positive
 I'm Chitti  Reloaded version 2.0	1	Positive
 NKP Thala MAAASSSSSS.... Niraya niraya nirayaaa....vera level.....	1	Positive
 Paaah talaivaaaaaa style mannan iz back	1	Positive
 Ghibran music pannale andha movie trailer vera level la irukum pola Saaho Kadaram Kondanverithanama irukku semma	1	Positive
 Kola mass paa chiyyan anna  vera level	1	Positive
 Avengers range ki irrukunu nu who agree	1	Positive
 Come on guys atlest 4 hrs kullayadhu 1m likes varanum	1	Positive
 Tending no 1 in malaysia	1	Positive
 Mokka trailer nkp  Paru daa bigilayaàaaaa	1	Positive
 300 times kum mele paarthutte marana mass da...   Fan from kerala	1	Positive
 Oruthar mela nenga visawasam katrarukaha innoruthara yen asinga paduthuringa... Paaa real life dialogue.. Super.	1	Positive
 Ellam Avan seyal movie maathiri irukke	1	Positive
 മലയാളികൾ ഉണ്ടോ karthi kerala fans like adi	1	Positive
 Bollywood walon ko v kuch sikhao yrr....	4	not-malayalam/tamil
 B G M .......vera level....kanddippa...block buster dha...	1	Positive
 Endhira logathu sundariye video song kettu vanthu trailer partha vanga like podunga	1	Positive
 Inge vanthu katharum anaithi anilandigalukkum vaitherichal....p*** moditu angutu ponga da bogul bikil...ntu	1	Positive
 Waiting for Thalaaaaaaaaaaaaaaaaaaaaaaa back with	1	Positive
 Super dhanush acting national award kidakkum	1	Positive
 Super unmailaya Hollywood movei trilar Mari irunduchi Tamil cenima munatram kandu magilchiya iruku Sankar peramandathukay peramandam super ya	1	Positive
 Rajani at his best  1:40	1	Positive
 Vijay sethupathi nu sollittu soundar rajan ah hero va nadikka vitta maathri irukku... Vijay sethupathi look apdi thaan irukku..	1	Positive
 Theatre k goosebumps varum da..Super star in Pongal	1	Positive
 Salt and pepper la pepper missing...	1	Positive
 Ada namma kandasamy version 2.0	1	Positive
 Legend of chiyaan vikarm  Vera level  Anna......	1	Positive
 Hi onnume illadha sarkaruku evalo like olaipakotuna padathuku onnum illa	0	Negative
 Oruthan Mela viswasam kaata inoruthana yen asingam paduthuringa #VeraLevel Thala	1	Positive
 Jai rajinikanth jai Vijay sethupathi Telugu fan's	1	Positive
 செம ட்ரைலர் and bgm vera level	1	Positive
 Kathi karthi fans kuthi mari eruku da punda	1	Positive
 Thala vera leval ....yuvan music ......pattaya kelapputhu	1	Positive
 BGM    GV Prakash	1	Positive
 Ennada main scene Elam trailer la vachutenga	1	Positive
 Inime Evanavathu Recorda Pathi Pesatu Aparam Avanugalukku Irukku	1	Positive
 Ena hindila amithabajan nadithalum enga thala nadikiramadiri varuma	1	Positive
 Ms தோனி fans hits like here	1	Positive
 Tha padamna rajiniya vechii ipdi edugada..atha v2tu epa pathalu urrunu irukuramathiri edukathingada..	3	Mixed_feelings
 Thirunelveli thala veriyans oru like podunga	1	Positive
 Vera Level Trailor Ali Ajith Fans Inka Vanthu Sunni Ooombama orama poi pool paandi da poola vaayila edunkada	1	Positive
 Tala super tala fan from karnataka	1	Positive
 Talaiva you are always super	1	Positive
 Vetri anna ungla la matum than enga dhanush anna va vera vera dimetiontionla katta mudiyum realy hat's of anna	1	Positive
 Thala Trailer la Pinni Pedal Eduthutaru‍	1	Positive
 ..tha vfx  vera level da yebhaaa	1	Positive
 Karthi Anna  # Surya Anna fans hit like	1	Positive
 Hit like for  rajini sir  fan	1	Positive
 Blockbuster aagum nu solravanga like pannunga	1	Positive
 Go to 500 crore success .........................	1	Positive
 Super  sK  ettan adipoli makkalle dec20  waiting for sK etta	1	Positive
 l like rajini on screen vera leve,l petta pataya kelapum pongal ku nee tan king..... old rajini is back...	1	Positive
 Periyar silai ah odacha groups.. Comment Section la irukingala  Avaru sinthanai yai yum sithanthatthaiyum yaralaiyum azhikka mudiyadhu	1	Positive
 neraya neraya neraya neraya neraya neraya Vera level .	1	Positive
 Next level movie fan from Sri lanka	1	Positive
 Thalaivaaaaa !!! Vaaa !! Vaaa !!!	1	Positive
 1:18 bgm feels like Nkp Va mothi Paru	1	Positive
 Dear channel owner Indha trailera Malaysian subtitlela Vidunga inga oruthavanga kekuranga	1	Positive
 Na Thalaparhy veriyan but kaithi super trailer...	1	Positive
 Paesama vada Chennai 2 title vaechi irukalama...	0	Negative
 ok thala enume yaraium oggalukaga asiga padutha matom	1	Positive
 Kola masses trailer ..Thalaiva nee  varusam valanum Thalaiva	1	Positive
 Aai... Yevanu kaachum ponnttaati pulla Sentiment irunthaa Oodi padhungkiru.Kola kaandula irukkan.Varraar thalaivaru....PETTA PARAAKKKKKK.....	0	Negative
 Sema hit daa..pakka than porum enta kaliyode stylee	1	Positive
 Vijay sethupathi ka padam papa only vijay	1	Positive
 Pink remake.. Seems it's remade well..	1	Positive
 Interesting... #SK'ku kandippa oru come back'ah irukalam	1	Positive
 13 million views eppa varum inum 2/3 days aaguma	1	Positive
 Vijay chandar Movies Vaalu - Below Average Sketch - Average Sangatamilan?????	3	Mixed_feelings
 Thala mass ... yuvan ultimate ...	1	Positive
 Arjun 's evergreen dialogue- dei  therikka	1	Positive
 Trailer uha pakkamale like podum sangatha serthavan	1	Positive
 Phoenix Thala in NKPku marana waiting Agust 10 therika vuduranda	1	Positive
 Thala veriyen  da... Marana waiting  lai	1	Positive
 Crazy 4 movie review dekhne ke baad kon kon aya	4	not-malayalam/tamil
 Vera Vera level top takar thala	1	Positive
 என்னடா? , views 44K. But likes 55K.	1	Positive
 2.0 vs zero Srk vs Rajnikant Shankar vs Anand 200cr vs 550cr  Who's win	1	Positive
 Kya Bola pata NHI laga but mst h	4	not-malayalam/tamil
 Thala is a king maker	1	Positive
 Rdj vanthu Sethupathi padathuku dubbing pananum. ENDGAME SABAM..UNGALA SUMAVIDATHU. IRON MAN VOICE	1	Positive
 ``Oruthar mela neenga vishvasam katradhukaga innoruthara yea  asinga paduthuringa..  Vera levelllllll	1	Positive
 Keela irukravanta kelu da mela vandhavan ta kekre	1	Positive
 I don't know y 26k unlike...?!	1	Positive
 Pavadai kalin kaikuli vijay padatai indukal nangal parka kudathu	3	Mixed_feelings
 Thala mass soldravanga like hit here	1	Positive
 Padam oodathu Mokka padama than irukkum 100% fact Don't weaste your money	1	Positive
 oruthakanga mela viswasam katradhukaga unoruthara yaen asinga paduthuteenga#thala	1	Positive
 Modhala dhuruva natchathiram udunga da dei	1	Positive
 I m Vijay fan, but ajith semma trailer super	1	Positive
 Raja raja cholan kita aditchi vaangirukka vendiyadhaana daa paadu	1	Positive
 ###   Pink tamil version  ## thalassemia	1	Positive
 Dae over build ha irruku da padam oodumaaaaa	1	Positive
 Thala super but tapseeye ithukkum irunthu irukkalam	1	Positive
 Once a king , always a king🥰🥰🥰🥰🥰	1	Positive
 Ennvo po.  nadigar athanala nalla padangalukkum , nalla nadigarkalukkum vaippu kodungal makkaley  makkaley .	1	Positive
 trailer patthu vaaya polandhu like poda marakkadhinga	1	Positive
 Dei,bigil padathuku munnadiye release pannuga please	1	Positive
 Sounds saa kekum potha tik tik in iruku	1	Positive
 1k + comments in just 12min..	1	Positive
 Thalaiver serupu ku mun yaduvum onnum ella	1	Positive
 Vjs fan more than rajns fan hit like	1	Positive
 Pink movie ka remake hain kya??	1	Positive
 Kola gaandu la irukkan!  Sweet sapadaporma! Style ah? Naturally...	1	Positive
 16K dislikes Well Done You fucking Vijay fans	1	Positive
 U1 Bgm Paaka vanthavanga like punnuga	1	Positive
 Mass mass mass pakkaa mass thala mass	1	Positive
 Thalaaaaaaaa Masssssss & End Of Dialogue  Awesome	1	Positive
 Kaithi movie review pathudu trailer pakkuravnga hit like	1	Positive
 Love you sir from telangana pavan anna fans	1	Positive
 Thailaiva marana mass waiting for kadaram kondan	1	Positive
 Kumbakonam la porantha oruthan... World level la padam edukkuraan..Hats off Shankar	1	Positive
 No#1 trending vara varaikum vidama paruga....	1	Positive
 Looks like good movie for diwali	1	Positive
 Thidinu sudden ah annoce pani trailar vitu intha alavu... lam thala oruvaruku matumey	1	Positive
 Hindi la ab tamizla ak Vera level rasigargal waiting including me	1	Positive
 Ethala naga thalapathi Velayudham movie la ya pathutom	1	Positive
 Farmers oda varumaya kaati Ella movie layum kalla kattunga da. Thuu....	1	Positive
 Adra adra adraaaa......Nee vaa thalaivaaaaa...... Vera level...	1	Positive
 Oruthar mela viswasatha kaata innoruthara yen asinga paduthureega	1	Positive
 I love u karthik supparaj  thirumbavum palaya mathiri thalaivar ah kattunathuku tqq	1	Positive
 K   t  thiii	1	Positive
 அசுரன், ஆடுகளாம், வட சென்னை, பெல்லாதவன்  National award flims and cult thriller movie D+v = block buster	1	Positive
 சக்திமான் 90's kids super hero..  Sk 2k kids Super Hero..	1	Positive
 50 times ku mela paththutten. Vera level trailer... Waiting ...... Fans hit likes.....	1	Positive
 Title style puli padathode title style maari irukklle	1	Positive
 Savarndha irrundhalu sanda potu saavanu....kale vilindhu saava kudathu	2	unknown_state
 neraya neraya neraya neraya neraya neraya powerful voice.	1	Positive
 Thala is gonn bring goose bumps back	1	Positive
 next superstar vijay Anna next comedy superstar aamai punda	1	Positive
 Iyo ....evlo time paetthudde irukken....semma azaka urukkaru	1	Positive
 Super Star With Keladi Maja aiega	1	Positive
 U kena tunggu lebih lama lagi, untuk tau saya.... hahahaha....	4	not-malayalam/tamil
 Marana mass thalaivaaa I love you uuu	1	Positive
 Last dialogue for vijay fans	1	Positive
 Samha dialogue movie lha erukha pogudu	1	Positive
 Verithanma irruku... Love frm suriya fans	1	Positive
 Who is best trailer...?  Nerkonda paarvai   Sindhubaadh	1	Positive
 Looks like remake of PINK movie	1	Positive
 Dhanush Oda oru getup paatha maayi sarathkumar mathiri iruku...	1	Positive
 Reddy produce pani sangathamilan per la release agutha padam.   Ena koduma da ithu	1	Positive
 @0:54 verithanam.....  engeyoo poitaangaaaa. thaaaru maaaru . verithanaathin ucha kattam .	1	Positive
 Video va koranjathu 50mb kku mela pakkanum. Supera. Irukku	1	Positive
 Eppa ethuku evulo dislike ? Poramaiya ?	1	Positive
 dislike pottavaga yellam ratham kakki tha savanuga	1	Positive
 Ennada Commentla ACTION KING , ACTION KING, ACTION KING ah vararu....!	1	Positive
 Pakka thana Pora Pongaluku Entha Kaali Yoda Attatha! (By-Fan of Rajni & Sachin Tendulkar)	1	Positive
 Sema Dhanush Anna vera Leval Asura Vettai Arrambam	1	Positive
 Enna siva karthikayan bro eppadi pannitingala	1	Positive
 Vj sethupathi kaaga mattume indha trailer ah paakuren	1	Positive
 Thalivaaa ultiii vera lvl  warm waiting sk masss	1	Positive
 Naan pakka Thalapathi fan ana padam supara irukum all Thalapathi fan wishes	1	Positive
 Anna unga mass yanna nu Yangaluku therium  Vera leval trailer 🤞	1	Positive
 dislike potrukkaanga avunga amma sillukku daw	0	Negative
 Bigil trailer kku wait panravanga like podunga pappom	1	Positive
 Trailer vera vera vera vera vera vera vera vera vera vera vera vera vera vera vera vera vera level	1	Positive
 Rangaraj pande dana advocate ah vandurukaru???	1	Positive
 Enda indha video ku dislike poda epida thonthu thuu ..	1	Positive
 Trailer ya itdu ppa Seema mass irukku	1	Positive
 Lite ah irumugan mathiri irukkara mathiri feeling...but superb trailer	1	Positive
 01:38 Yuvan +Thala  Combo	1	Positive
 vera level maperum vetri  ataya congratulations	1	Positive
 Oru padam hit ana podhum athea mauv ah idly ah dosiya idiyapama senjiduvanga pola  Trend ku vangaya	1	Positive
 Blue sattai review semmaiya irukkum	1	Positive
 Intha pongal thalaivar pongal . Pongalo pongal	1	Positive
 Thaaru maaru vera lvl dhanush anna acting	1	Positive
 Low budget endhiran be like	1	Positive
 761 k likes reached aairuku ‍‍‍‍‍	1	Positive
 Idhuku poi evanda dislike potadhu cha..	1	Positive
 Semma trailer rajini fans oru like potuga	1	Positive
 1:37 to 1:41 Idalam nanga power rangers laya pala thadava pathutom...	1	Positive
 Sema comedya irundhuchi trailer sivakarthikeyan ironman spiderman ku aprm heroman siva dhan	1	Positive
 Thala na thala tha pada semma hit	1	Positive
 10 k unlike hehehe stomach burners	1	Positive
 Vera level thalaivaaa... trailer pathu padatha theatre la pakka anga vittutingaa	1	Positive
 Ajith look kola mass irukku	1	Positive
 Tharumaru thakali soru  mase hit movie	1	Positive
 Padam pathutu trailer pakka vanthavaga like poduga	1	Positive
 Flashback la sasikumar, simran and meesa vacha thalaivar	1	Positive
 Point break vida trailer nalla irruku	1	Positive
 Màráñã Mass ..... Thalaivaaa .    Sweet edunga kondadung	1	Positive
 Daily 10 times ku mela paakuravanga  ...Padam vara varikum pakuravanga ....Like podunga	1	Positive
 Dhanush Anna Maas solldravanga like podunga	1	Positive
 Semma Semma Semma trailer Va Thaliava Va super star come back	1	Positive
 Intha movie ku apuram nan Dhanush anna fan	1	Positive
 Appa appa super star nu kamicha than sila peru adanguvanunga. VA thalaiva 🥰🤩🤩🤩	1	Positive
 Neraya neraya ....iruku ...sikiram Release panuga ...thala Veriyan	1	Positive
 Vikram look appahh Hollywood actor ku tough kuduparu pola	1	Positive
 Inga thala mattum tan Vara Eva vandhalum Ava thala inga irukatu Da dha*******	1	Positive
 Hey Pandey ne enna pandra inga	1	Positive
 Make it 12 Milion views soon	1	Positive
 Yan innum trending varla friends 🤔🤔🤔	1	Positive
 blood ta   thodakkira scene   semma	1	Positive
 Hindi movie LA sanda yea illaye pa	1	Positive
 10M Views VaraPokuthu ...!!1M Likes Very Soon...	1	Positive
 Na Vijay Anna fan Bigil,Kaithi, Randhum padhamu papan	1	Positive
 Semmaiya irukku kalakuringa thaliva superrrrrbsuperrrrrb masss	1	Positive
 i think this movie will beat dangal&bahubali 2	1	Positive
 Thalaiku best music parter U1 matum tha avarala matum tha mudium.... U1 BGM vera level	1	Positive
 Any Vikram fans in france	1	Positive
 gommala idhan padam.bigil lavadhu mayiravadhu.sema weight diwali this year	1	Positive
 Like ah potu video paatha like podu	1	Positive
 Enna da ellam avan seyal  Mari iruku	1	Positive
 thala movie 100cr um varathu YouTube la like views um varathu............pavam aaaama kunjunga	1	Positive
 Othaaa bgm la verithanam  Bangam daw dai...Diwali on rage soon	1	Positive
 Thalaaa ayooo neenga unmaile wonderful human being thalaaaa unga rasigaiya irukurathuku rmbaaaa proudah iruku thala	1	Positive
 Natural vijay sethupathi fans like here	1	Positive
 Trailer looks like rekka & junga. Expecting more from makkal selvan...	1	Positive
 Sera panna sambavam seithu karthik sathanai	1	Positive
 Thalaivar ketta nanum modhurenu summa mothakudadhu mudecha modhanum ok ni kalakku thalaiva	1	Positive
 Are you Virgin 2k Kids : No 90’s Kids : YesVaadaye avadhunga	1	Positive
 likes mukkiyam illa. entha padam nalla oduthu athan mukkiyam	1	Positive
 Technology nu sollidu ஏண்டா epadi காசா waste pandringa	1	Positive
 Romba overa tha poramo povom, enna pannituvanga   But, trailer nalla irukku pa	1	Positive
 Antha last dance scene...... rajni sir semma ...... evlo mass scene irunthalum antha scene vera level ya🤩🤩	1	Positive
 Yogi babu Yenga kaanum Thalaivar Kooda varuvarunu pathan. K dhanush Thalaivar mass yeppavum	1	Positive
 Laste la Vara dialogue ealla hero fanskum porunthum semaaa padam ajith sir pechila mattum than erukku	1	Positive
 After this movie thalaiyoda level summa roket mari mela parakum neenga rumba nallayirukanam thala	1	Positive
 1st like... & 1st comment	1	Positive
 1:42 par thoda vfx ki kami lag rhi h bhai	4	not-malayalam/tamil
 1. Rajini sir PETTA 2.Ajit kumar VISWAMA 3.Ram charan  VVR (UNNAMED)      Relesing on same day🤔  Big clash	1	Positive
 what a trailer, thalaivaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa.  looking more handsome and awsome............................................................Gudos to the creators....	1	Positive
 Vjs anne sema look antha nethila kunkumom super	1	Positive
 Marana mass super star super star than.....	1	Positive
 Power star srinavasan fans hit like here. ..	1	Positive
 Ennangada Vjs eh pathi onnumey kaamikala.. Movie la yavathu konjam getha kaaminga da..	1	Positive
 Kalaila elundha vudane Pallu Kooda valakama nera YouTube pakam vandha thala fans Ellarum comment pannunga ‍‍‍‍‍‍‍‍	1	Positive
 Tamilcinema Na ennanu kaatanum get Ready audience	1	Positive
 Remake of Bollywood movie pink ?	1	Positive
 Vijay anna maari thala enna mo try pandraru paakalam	1	Positive
 Visvasam Remix music vera level bro Gv 🤘Visvasam 2.0 musics alluthu	1	Positive
 super trailer rei adhu radhiya iruka movie epadi irukum....	1	Positive
 Thala yoda look sema mass nu soldravanga oru like pannunga	1	Positive
 Ayoooo... Maranam.. Semma.... U1 rocking......	1	Positive
 Ena get up potaalum eppadi set aaguthu🤔	1	Positive
 Thala sonna kadaisi doigue  athu thala fanuku sonna mari irukuthu sema	1	Positive
 saar...super saar...im waiting ur movie...semma trailer..we r waiting la..malaysians..	1	Positive
 VIP KAZHINJU ADUTHATHU.. ENNI ORU AWARDUM	1	Positive
 Troll panakudathene last ah oru oru dialogue vechutanungge... smart move	1	Positive
 Simran mam so beautiful ..thalaivar ivlo young ah pathu evlo naal achu🤩 jithu 🤩🤩	1	Positive
 Petta parak rajinians mattum ulla iru mathavanlam odi poidu vantha thangamatta	1	Positive
 FDFS kattta waiting..... Sasikumar....Bobby....Vijay...Simran...Trisha.....Anirudh.....n Rajni Sir.....perfect blending.....Gonna Super Duper Block buster	1	Positive
 Mugamoodi ah Re Release pana mari irukey..🤔.. Anyway padam nallarntha sari	1	Positive
 All the best from KICHCHA BØSŚ  fans karnataka	1	Positive
 pakkurathuku chinna payan mari style ah irukeenga	1	Positive
 Thala voice ketgavea thirupa thitupa paakura	1	Positive
 #Thala#Class#AndMass##NKP#Verithanam  ThalaU1H.VinothCombo Summa Ninnu Pesuvanga Entha #Nerkonda Paarvaiya#	1	Positive
 Semma mass Karthi Sri super...  Thalapathy veriyan madurai..	1	Positive
 Diwali realise panna tharamana sambavam ah irukum	1	Positive
 Vijay fans hit like here ..:)	1	Positive
 467297 view in 22 minutes Thala vera leval	1	Positive
 Yarellam Thala 60 movie ku wait panringa....	1	Positive
 Dislikers naam tamizhar katchii pooleeee.... Parvalaiyaaa konje aalu irukkangaleee	1	Positive
 Kathi laga vundhi movie telugu lo	1	Positive
 Ippo Enna panna porom sweet sapda porom	1	Positive
 Neenga adichu norukunga thalaivaa chiyaan rocks	1	Positive
 Marana mass intha ajith vijay eppo ipadi nadipanga?	1	Positive
 Iyoo thala mass kola mass	1	Positive
 Petta,viswasama underwear oda odda vida pogudu	1	Positive
 Trailer nalla dhan ya iruku  best of luck	1	Positive
 Like ah pottu video pathavan lik ah podu	1	Positive
 ungalal mudintha alavu niraya niraya command pannuga.	1	Positive
 Polladha boomi song yen movie la varala	1	Positive
 Pink hindi movie trailer paarunga..movie slowand sad thaan..hindi remake ..amitabh in ajith role	1	Positive
 komali rasini vesam pottu tamil ilichavayangala ematharan	1	Positive
 Padipa mattum namma kitta irunthu eduthuka mudiyathu  la oru Varthai thalaiva	1	Positive
 Thala Thala Thala Thala Thala Thala Thala Thala Thala Thala Thala Thala	1	Positive
 Nammaku thevaiyanadhu namba than adichi vanganum	1	Positive
 Superb thalaiva .... Love you thalaivaaaa......	1	Positive
 Big answer to sahoo from tamil Chiyaan uyir	1	Positive
 Paaah Enaa Intnse ah irukuu....A Vetrimaran Flm....Enga Vijay anna unga kuda oru padam pananum	1	Positive
 Vandhuten nu sollu thirumbi vandhutennu adhe styleoda thirumbi vandhuten nu sollu	1	Positive
 irumugan maathiri irukku          voice aa  sonnaen	1	Positive
 Thalaiva unna minja yaaru Inge love u sir	1	Positive
 Ajith Kumar And Yuvan Shankar Raja Music Rockkkingggg Waiting For Aug 10	1	Positive
 Trailer pathu veri aetha varavanga yaravathu..??!! Waitinggg	1	Positive
 A shankar film arr bgm	1	Positive
 Arunthathiyarkal valkai poor nirainthathuevanum evanukkum adimai illa ,kalvi yevanalum parikka mudiyathu..sakkilianda	3	Mixed_feelings
 vjs kaga ve padam mazzzzzzz hit agum.. sethupathy fans hit like	1	Positive
 Mai langue nhi samjhta but dekh ke maza aagya osm thlaiva	4	not-malayalam/tamil
 Mass na Marana massu da  Thalapathy fans	1	Positive
 Ivara troll pana epdi da ungalaku manasu varuthu thalaivar thalaivar thaan by thalpathi  fan	1	Positive
 100 hari padam patha mathuri irukuuu...suma sara saranuuu scenes pogudhu... Waiting to see in big screen....	1	Positive
 Poi appa character iruntha nadika solluga setaaa agala 2.o mass ithu  pushhh	1	Positive
 I     love   rajini	1	Positive
 Movie Paathachu kandippa  ellarum pakkanum vera level la irukku movie Dhanush Anna Acting marana mass ah irukku	1	Positive
 Aiyoo Sema Mass.. Thala Look Marana Mass Pa...Yuvan Sir Bgm Sema ...Marana Waiting ...	1	Positive
 Moms be like..akshay kumar nalladhu dhaana senjaaru...avara poi konnuteengaley da apparasandigala🤣🤣	1	Positive
 Meme pathutu teaser paka vandhavanga matum like podunga   5 muraiku mela pathavanga like podungha	1	Positive
 Padam release panathinga bayangara loss aavinga thalapathy vararu	1	Positive
 Mujhe doubt h   ye movie YouTube pe available hogi ..	1	Positive
 Thalaivar's dance in last scene looks like silambattam movie Simbu avlo energetic a irukaru pa🤘🤘🤘🤘🤘	1	Positive
 August 10 waiting  thala movie nerkonda paarvai	1	Positive
 Evaraku vyasuu eraadu. Awesome in every frame	1	Positive
 Thalaivar super   petta dialogue semma mass ah eruku thalaivaa🤙🤙	1	Positive
 Manitha kadavul Ajith Kumar .....  Love you thala... Udal mannukku uyire Ajith Kumar ku ....En Sami	1	Positive
 BGM vera level gv Prakash fan daw	1	Positive
 I am Vijay fan i love Ajith	1	Positive
 Thalaivaaa!!!..therikka vittuta thalaivaaa!!..vayasaanalum unnoda alagum stylum konjam kooda maarala	1	Positive
 trailer ah ye pakka mudiyala eppudi padatha pakkurathoooo	1	Positive
 Kaidhi movie pray for success andra suryaaaa fanzzzzzz	1	Positive
 Yarellam kamalvude video song wait pannura🤩🤩	1	Positive
 im watching it again & again & again & again.....& again & again & again & again..............................	1	Positive
 I am thalapathy veriyan but irunthalum rajini siraraiyum pudikum	1	Positive
 Enna da acting Thala punda marri pandra	1	Positive
 Hindi mein bhi release karo movie	4	not-malayalam/tamil
 first time rangaraj  pandeykey allu  vidudhunna adhukku oppositela namma thaladan reason ......love u thala. sir.....	1	Positive
 God of Indian Cinema Super Star RAJINIKANTH.... Thalaivaaaaaaaaaaa.... MaraNa BangaM....  Inimel Hollywood'ke Nama Dha Level....	1	Positive
 PAAPAA PASANGA PONDAATI PULLAINGA SENTIMENT ERUNNDAA ODIRUNGA THALAIVARE KOLAI VERI LA ERUKKAARU	1	Positive
 I love Akki so much	1	Positive
 Ennagada 44k views 56k likes aaaaa!!!!	1	Positive
 Thalai yum yuvan um iruntha antha padam mass hit than	1	Positive
 MASS KA BAP ( THALAIVAR )	1	Positive
 MY INSPIRATION HERO(SIVAKARTHIKEYAN) MY REAL LIFE HERO(MY MOM)	1	Positive
 thalaivaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa, ethana per underwearoda oda porangalo.......	1	Positive
 Thaliva vjs epoma mass vilan netha pa say like it	1	Positive
 Vera leval sk going to next stop ...	1	Positive
 Tamilaka muthalvar Rajni sir allways king	1	Positive
 Dae 6pm kula 1m likes kondu varanumm	1	Positive
 Marana mass thala.. u1 bgm vera vera vera vera vera level	1	Positive
 Phone use panra ovvoruthanum kola kaarunungathan...	1	Positive
 Epo yaralaa trailer pathuttu erukinge like podunge	1	Positive
 Awesome trailer Vikram style vera level	1	Positive
 #Thala mass da Padam vetri pera #Thalabathy rasiganin valthukkal	1	Positive
 Action king Arjun fans like here	1	Positive
 You kena tunggu lebih lama lagi.untuk takhu saya	4	not-malayalam/tamil
 Oruthavanga mela Katra viswathala innorathavangala en asinga paduthuringa....ithula etho iruku???	1	Positive
 Hindi main kyun nahi aaya bhai.......	4	not-malayalam/tamil
 Omg THALIVAR Mass da ...	1	Positive
 Likes will be more get it fools vjmaaa anilu ammaiyan fans and vjmaa	1	Positive
 Am vjs Anna fan Anna am waiting sangatamilan  mass pannuga ji super ji super ji super ji	1	Positive
 Ennada ivlo mokkathanama iruku padam Doubtan so sad en thalaivana asinga padutharamari iruku	1	Positive
 Terikudhu trailerdhanush evlo variations looks...super ya..	1	Positive
 Aiyo yenga veetla chutti TV varathey!!	1	Positive
 Yen Mandakasayam , Mela irukaravan kittaye keklame	1	Positive
 Thala is back mass nu solravanga mattum inga like pannunga	1	Positive
 thalapathy trailer erangi iruntha Saahova oda vitturupom. Ajaakunga thar perumai pesiya naasama pona kathai thodargirathu.	0	Negative
 Pande TV layum super ah nadipinga movie layum nalla nadichurukinga	1	Positive
 Ketta paiyan sir intha Kaali	1	Positive
