id	text	category	newtext	label
ta_sent_1594	Kamala song sema . Video vitingna jolly ah poiruven	unknown_state	unknown_state Positive Positive  Positive vitingna unknown_state Positive poiruven 	2
ta_sent_1595	Sweet Sapda porom. Yes engaluku Jan 10 annaike pongal than.	Positive	Positive Positive Positive Positive Positive Positive  annaike Positive Positive 	1
ta_sent_1596	Enga Tamil  layum bramanda movies eduka all iruku da	Positive	Positive Positive  Positive bramanda Positive Positive Positive Positive Positive 	1
ta_sent_1597	Trending la varamaley 250k likes	Positive	Positive Positive varamaley Positive Positive 	1
ta_sent_1598	7hrs munnadiye 11M views vanthuttu ippavum 11M views kattuthu you tube karan yethum sathi panraano?	Positive	Positive Positive Positive Positive Positive ippavum Positive Positive Mixed_feelings Positive not-Tamil unknown_state yethum Mixed_feelings panraano 	1
ta_sent_1599	Nalla irukku trailer Semmma dialog delivery Makkal Selva  Waiting for uu	Positive	Positive Positive Positive semmma Positive Positive Positive Negative  Positive Positive Positive 	1
ta_sent_1600	Thalivaa thalivaa da aa style is unique to thalivaa	Positive	Positive Positive Positive Positive Positive Positive Positive Positive Positive 	1
ta_sent_1601	last bgm un azhaigil en idhayam than nilayail kathi song ah copy adichtan	Positive	Positive Positive Positive azhaigil Positive Positive Positive nilayail Negative Positive Positive Positive adichtan 	1
ta_sent_1602	Super star ah eapdi kamikanumnu karthiku therinjurku vera legal thalaivar	Positive	Positive Positive Positive eapdi kamikanumnu Mixed_feelings therinjurku Positive Mixed_feelings Positive 	1
ta_sent_1603	thala yuvan combo  dheena, poo ellam un vaasam , billa, billa2, aegan, arrambam, now nkp #ajith kumar	Positive	1Positive Positive Positive  Positive Positive Positive Positive Positive  Mixed_feelings Mixed_feelings aegan Positive Positive Positive Positive Positive 	1
ta_sent_1604	You kena tunggu lebih lama lagi untuk tahu saya Savadi	not-malayalam/tamil	Positive not-Tamil not-Tamil not-Tamil not-Tamil not-Tamil not-Tamil not-Tamil not-Tamil Positive 	4
ta_sent_1605	Ethulayachum getup mathama erukkuraru athuthan konjam feel la erukku	Positive	ethulayachum Positive mathama erukkuraru Positive Positive Positive Positive Positive 	1
ta_sent_1606	CHiyaan Vikram fans hit like semmaya irukku	Positive	Positive Positive Positive Positive Negative Positive Positive 	1
ta_sent_1607	Nalaiku parunga..... trailer evvalvo iruku...ana nallu Peru kelumpuvanga ..coke kudika solluranganu	Positive	Positive Positive Positive evvalvo irukuana nallu Positive kelumpuvanga coke kudika solluranganu 	1
ta_sent_1608	India may peheli bar Hollywood jaisa usse bhi a66a kuch dekhne ko mila	not-malayalam/tamil	Positive Positive peheli not-Tamil Positive not-Tamil usse not-Tamil Positive not-Tamil not-Tamil not-Tamil mila 	4
ta_sent_1609	Yeh pink movie ki remake hai .	not-malayalam/tamil	not-Tamil Positive Positive not-Tamil Positive not-Tamil  	4
ta_sent_1610	I didn't understand Tamil but talaiva movies da super.	Positive	Positive Negative Positive Positive Positive Positive Positive Positive Positive 	1
ta_sent_1611	Carthi Annaaaaaaa Trailer Semma Maaasssss Semmaaaaa Bro	Positive	carthi annaaaaaaa Positive Positive maaasssss semmaaaaa Positive 	1
ta_sent_1612	Vera level is also not enough its unbelievable	Positive	Positive Positive Positive Positive Positive Positive Positive Positive 	1
ta_sent_1613	Jithu Vs Kali ...Petta paarakk...Jithu fans hit like..	Positive	Positive Positive Positive Positive paarakkjithu Positive Positive Negative 	1
ta_sent_1614	Wow! Back to Baasha mode..thalaivaaaa.petta paraakkkkk	Positive	Positive Positive Positive Positive modethalaivaaaapetta paraakkkkk 	1
ta_sent_1615	Wish u to  Surya Anna fanse	Positive	Positive Positive Positive  Positive Positive fanse 	1
ta_sent_1616	Thala and u1 Vera level	Positive	1Positive Positive Positive Positive Positive 	1
ta_sent_1617	Rajni sir looking so handsome and young..	Positive	Positive Positive Positive Positive Positive Positive Positive 	1
ta_sent_1618	ARR kitta irunthu best music Shankar nala tha vaanga mudiyum	Positive	Positive Positive Positive Positive Positive Positive Positive Positive Positive Positive 	1
ta_sent_1619	Awesome trailor...rajini sir neenga taan sir eppavum stylish superstar...love u thalaiva...	Positive	Positive trailorrajini Positive Positive Positive Positive Positive Positive superstarlove Positive Positive 	1
ta_sent_1620	Wishes from nadippin Nayagan suriya Anna fans	Positive	Positive Positive Positive Positive Positive Positive Positive 	1
ta_sent_1621	Thalaivaaaaaaa i am waiting .....thaa yenna acting	Positive	thalaivaaaaaaa Positive Positive Positive Positive Positive Positive 	1
ta_sent_1622	Makkal Selvan fans Get ready daa......  🤙	Positive	Positive Positive Positive Positive Positive Positive   	1
ta_sent_1623	Yo Karthik subburaj yaruya ne yaru Therigavittuda	Positive	Positive Positive Positive yaruya Positive Positive therigavittuda 	1
ta_sent_1624	Nammakku tevayanadhu Namma Da adicchichi vanguna Dhanush	Positive	nammakku tevayanadhu Positive Positive adicchichi Mixed_feelings Positive 	1
ta_sent_1625	Thala vera level acting neriya neriya	Positive	1Positive Positive Positive Positive Positive Positive 	1
ta_sent_1626	SK powlichu Onnu parayanilla semma mass	Positive	Positive powlichu Positive parayanilla Positive Mixed_feelings 	1
ta_sent_1627	Thala  always gethu dha	Positive	1Positive  Positive Positive Positive 	1
ta_sent_1628	thala vs pandey argument scene lam vera level la irukum nu ninaikiren 🤘🤘🤘	Positive	1Positive Positive Positive Positive Positive Positive Positive Positive Positive Positive Positive Positive  	1
ta_sent_1629	Vera level trailer apppam 2.0 padam	Positive	Positive Positive Positive apppam  Positive 	1
ta_sent_1630	Vera lvl SK by Suriya Anna fans 🥰	Positive	Positive Positive Positive Positive Positive Positive Positive  	1
ta_sent_1631	Kolaaaaa maaasuuuu thalaivaaaaaa!!!! Chanceyyy illaaaa thalaivaaaaa!! Vera Vera veraaaaaaa !!!   🤘	Positive	kolaaaaa maaasuuuu thalaivaaaaaa chanceyyy illaaaa thalaivaaaaa Positive Positive veraaaaaaa     	1
ta_sent_1632	I am freeze.. feeling just wow!!!!!!!!!!	Positive	Positive Positive freeze Positive Positive Positive 	1
ta_sent_1633	Bigil like.. kaithi dislike my comment	Positive	Positive Negative Positive Positive Positive Positive 	1
ta_sent_1634	Sirapana tharamana sambavam paka waiting thalaiava....	Positive	Positive Positive Positive Positive Positive Mixed_feelings 	1
ta_sent_1635	Youtube pakkam vantha intha trailer oru time paathuttu poirathu	Positive	Positive Positive Positive Positive Positive Positive Positive Positive poirathu 	1
ta_sent_1636	Suyama sindikka therinjavan thaan hero nu sollitu mask design ah aataiya pootingale boss	Positive	Positive sindikka Positive Positive Positive Positive Positive Positive Mixed_feelings Positive aataiya pootingale Positive 	1
ta_sent_1637	Namazudin ko dikhaiya hi nhi.. Kia nam se kam chalte ho bhai...	not-malayalam/tamil	namazudin not-Tamil dikhaiya not-Tamil not-Tamil Negative nam not-Tamil not-Tamil chalte not-Tamil not-Tamil 	4
ta_sent_1638	Ellam Avan Seyal - version 2.0	Negative	Positive Negative Negative  Positive  	0
ta_sent_1639	saakabothu sandapottu saganum that mean ethavathu nallathu senchittu saganum.. i like dialogue!	Negative	saakabothu sandapottu Negative Positive unknown_state Mixed_feelings Positive senchittu Negative Positive Negative Positive 	0
ta_sent_1640	Who is Diwali winner ?  Like - kaithi  Comment - Bigil	Positive	Positive Positive Positive unknown_state   Negative  Positive  Positive  Positive 	1
ta_sent_1641	Dislike panavangalaukula nalla vairu earithu polaaa......aduthava vanzhtha ungaluku porukathe...ne va thalaivaaaa	Positive	Positive panavangalaukula Positive vairu earithu polaaaaduthava vanzhtha Positive porukathene Positive thalaivaaaa 	1
ta_sent_1642	Veli naat  la Vera bike keadikalaya Duke thana	Positive	not-Tamil naat  Positive Positive Positive keadikalaya Positive Positive 	1
ta_sent_1643	Thalaiva semma mass 2.0 Sama super mass	Mixed_feelings	Positive Positive Mixed_feelings  Positive Positive Mixed_feelings 	3
ta_sent_1644	Ayyo Thalaiva  THA VEDIYA ONNU PODU THILLALE  Karthik subbaraj mass	Positive	Positive Positive  Positive Positive Positive Positive thillale  Positive Positive Mixed_feelings 	1
ta_sent_1645	Thala I love you mass ah eruku	Positive	1Positive Positive Positive Positive Mixed_feelings Positive Positive 	1
ta_sent_1646	Epo yaralaa trailer pathuttu erukinge like podunge	Positive	Positive Positive Positive Positive Positive Negative Positive 	1
ta_sent_1647	Friends..1:07 la vara scene movie la epa varum..padam pathavanga sollunga yaravadhu	Positive	Positive Positive Positive Positive Positive Positive Positive varumpadam Positive Positive Positive 	1
ta_sent_1648	Simran Rajini romance scence innum addpaneerukkalam	Positive	Positive Positive Mixed_feelings scence Positive addpaneerukkalam 	1
ta_sent_1649	Thala vanga thala I am waiting	Positive	1Positive Positive 1Positive Positive Positive Positive 	1
ta_sent_1650	Vantha mass,pona mass,ninna mass, patha  mass,pattum mass,r est f all actors please odirungaaaa........yenaa intha pongal engal masss	Positive	Positive masspona massninna Mixed_feelings Positive  masspattum massr est Positive Positive Positive Positive odirungaaaayenaa Positive Positive Positive masss 	1
ta_sent_1651	Vijay fans ku double treat Diwali	Positive	Positive Positive Positive unknown_state Positive Positive 	1
ta_sent_1652	Action king fans irukingla.... Hit Like	Positive	Positive Positive Positive Positive Positive Negative 	1
ta_sent_1653	Semma PA.. But ennaku Indha costume LA pakkum bodhu.. POWER RANGER THAN NAYABAGAM VARUDHU	Positive	Positive Positive Positive Positive Positive Positive Positive Positive Positive Positive Negative Positive nayabagam Positive 	1
ta_sent_1654	August 10 kaga yaru ellam wait panriga like pannuga	Positive	Positive  Positive Positive Positive Positive Positive Negative Positive 	1
ta_sent_1655	Best Wishes From MAMMOOTTY FANS KERALA	Positive	Positive Positive Positive Positive Positive Positive 	1
ta_sent_1656	Mercury padam set mari iruku entry	Positive	Negative Positive Positive Positive Positive Positive 	1
ta_sent_1657	Dei remake panna enna? Ithu THALA version daww...enjoy...🤟🤟	Positive	Positive Positive Positive Positive Positive 1Positive Positive dawwenjoy 	1
ta_sent_1658	semmmaaaa thalaivaaaa karthick sbburaj meratal waiting fot petta parak	Positive	semmmaaaa thalaivaaaa Positive sbburaj Positive Positive fot Positive Positive 	1
ta_sent_1659	1 mil likes adingada ammai kunjuzz	not-malayalam/tamil	 Negative Positive adingada not-Tamil kunjuzz 	4
ta_sent_1660	Karumam... Indha VFX'kaga thaan ivlo naal uruvittu irundhanungala?	Positive	Negative Positive vfxkaga Positive Positive Positive uruvittu irundhanungala 	1
ta_sent_1661	2:19 - evanda dhanush udambula rajini face morph pannathu.....	Positive	  Positive Positive udambula Positive not-Tamil morph Positive 	1
ta_sent_1662	Padathukaga marna waiting. . Tralier pakka. Wauting for FDFS	Positive	Positive Positive Positive  Positive Positive wauting Positive Positive 	1
ta_sent_1663	Padipa mattum  eduthuka  mudiyathu.....	Positive	Positive Positive  Positive  Positive 	1
ta_sent_1664	Pink movie bollywood remake I think so	Positive	Positive Positive Positive Positive Positive Positive Positive 	1
ta_sent_1665	Thala mrg mutha unatha first pakura gud mrg	Positive	1Positive Positive Positive unatha Positive Positive Positive Positive 	1
ta_sent_1666	43k haters enga da irundhu varinga	Positive	Positive Positive Positive Positive Positive Positive 	1
ta_sent_1667	AIDSPATHY Visai pans Inga vanthu aluguranunga naalaikku school iruku poi thoongungada	Positive	aidspathy visai Mixed_feelings Positive Positive aluguranunga Positive Mixed_feelings Positive Positive thoongungada 	1
ta_sent_1668	Innoru raw aana trailer after vada Chennai.. mass mass mass....	Mixed_feelings	Positive Positive Positive Positive Positive Negative Positive Mixed_feelings Mixed_feelings Mixed_feelings 	3
ta_sent_1669	Thala ya pudikura thalapathy fans like podunga pa	Positive	1Positive Positive pudikura Positive Positive Negative Positive Positive 	1
ta_sent_1670	intha diwali namma....panam ellam  padathukaa(Bigil & kaithi ) kaali aedum pola...	Positive	Positive Positive nammapanam Positive  padathukaabigil  Positive  Positive aedum Positive 	1
ta_sent_1671	Vera level  Thalaiva and master Shankar	Positive	Positive Positive  Positive Positive Positive Positive 	1
ta_sent_1672	Sivajiku appram intha petta padam than pakka commercial Iruka povathu	Positive	sivajiku Positive Positive Positive Positive Positive Positive Positive Positive povathu 	1
ta_sent_1673	Neraya Neraya Neraya Neraya Fans Wait pandrom ''NER KONDAPARVAI'' kaga...	Positive	Positive Positive Positive Positive Positive Positive Positive Positive kondaparvai Positive 	1
ta_sent_1674	Aduchu underwwaroda oda vitruven...mass thalaivaa	Positive	Positive underwwaroda Positive vitruvenmass Positive 	1
ta_sent_1675	Dei intha soori innum intha comedyellam vidalayaada	Positive	Positive Positive Mixed_feelings Positive Positive comedyellam vidalayaada 	1
ta_sent_1676	Devendhira da....Suma va yaru history ithu devadhiran...la	Positive	devendhira dasuma Positive Positive Positive Positive devadhiranla 	1
ta_sent_1677	Sivakarthikeyan fans Andhra Pradesh like here	Positive	Positive Positive Positive Positive Negative Positive 	1
ta_sent_1678	Enna Da likes mukkitu iruku ? Aamai kunjukala where 🤣🤣🤣🤣🤣	Positive	Positive Positive Positive Positive Positive  Negative kunjukala Mixed_feelings  	1
ta_sent_1679	10 times ku Mela patthavanga yellam hit like here	Positive	 Positive Positive Positive patthavanga Positive Positive Negative Positive 	1
ta_sent_1680	Please telugu version kuda dub cheyandi danush sir ki telugu fans kuda unnaru	Positive	Positive Positive Positive Positive Positive Positive Positive Positive not-Tamil Positive Positive Positive unnaru 	1
ta_sent_1681	I m waiting for u Thalaiva va sekrama screen la va Thalaiva dhanush	Positive	Positive Positive Positive Positive Positive Positive Positive Positive Positive Positive Positive Positive Positive 	1
ta_sent_1682	Vera level nu ninaikiravanga mattum like podunga	Positive	Positive Positive Positive Positive Positive Negative Positive 	1
ta_sent_1683	Thala veriyans like potu koluthunga ya	Positive	1Positive Positive Negative Positive koluthunga Positive 	1
ta_sent_1684	Neraya neraya neraya neraya neraya neraya neraya neraya neraya neraya neraya neraya neraya neraya neraya neraya neraya neraya	Positive	Positive Positive Positive Positive Positive Positive Positive Positive Positive Positive Positive Positive Positive Positive Positive Positive Positive Positive 	1
ta_sent_1685	Varathu PETTA Ala poraru Tamil NATTA	Positive	Positive Positive Positive Positive Positive natta 	1
ta_sent_1686	Trailer Classaa irukkunu feel pannaathinga...Movie massaa irukkum like Dheeran adhigaram ondru...	Mixed_feelings	Positive classaa Positive Positive pannaathingamovie Mixed_feelings Positive Negative dheeran adhigaram Mixed_feelings 	3
ta_sent_1687	THALAIVAR MASS DIALOGUES * Iyoyo..nala irukaee.... *Taramana sambavam inime ta paka pora.... *Kola kaandla irukaen.... *Sweet sapda porom(PONGAL)...	Positive	Positive Mixed_feelings Positive  iyoyonala Positive Positive Positive Positive Positive Positive Positive Positive Positive Positive Positive Positive porompongal 	1
ta_sent_1688	0:38 iron man looks like Marvel entry styale	Negative	 Negative Positive Positive Negative Mixed_feelings Positive styale 	0
ta_sent_1689	Hollywood movie vida vera level la eruku sir.  Shankar sir it's awesome	Positive	Positive Positive Positive Positive Positive Positive Positive Positive  Positive Positive Positive Positive 	1
ta_sent_1690	Pppaaa thalaivar is back... Basha 2part paatha maari irku....	Positive	pppaaa Positive Positive Positive Positive Positive Positive Positive Positive 	1
ta_sent_1691	Karthik anna morratu thanam pakka mass	Positive	Positive Positive Positive Positive Positive Mixed_feelings 	1
ta_sent_1692	Thala.. Intha world ku 1 k likes varuma?	Positive	1Positive Positive Positive Positive  Positive Positive Positive 	1
ta_sent_1693	Content weight ah ilamaa thala choose panniruka mataru	Positive	not-Tamil Positive Positive ilamaa 1Positive Positive panniruka Mixed_feelings 	1
ta_sent_1694	Oruthar mela neenga viswasama  katradhukaga innoruthra edukku asinga paduthuringa? Superb punch Thala verithanam Adichi thookunga pangalaaligala!!!	Positive	Positive Positive Positive Positive  Positive innoruthra Negative Positive Positive Positive Positive 1Positive Positive Positive Positive pangalaaligala 	1
ta_sent_1695	Pakka mass  Petta only paraak	Positive	Positive Mixed_feelings  Positive Positive Positive 	1
ta_sent_1696	Enappa likes , views kammiya iruku...1M likes, kondu vangappa	Positive	enappa Positive  Positive Mixed_feelings Positive Positive Positive vangappa 	1
ta_sent_1697	Vivek -Mervin very hard working this movie     Makkal selven kerala fans like	Positive	Positive Positive Positive Positive working Positive Positive     Positive Negative Positive Positive Negative 	1
ta_sent_1698	Apo pongalukku black shirt & vesti vaangida vendiyadhu dhan. Summa pongala Mass pannrom	Positive	Positive Positive Positive Positive  vesti vaangida Positive Positive Positive Positive Mixed_feelings pannrom 	1
ta_sent_1699	Viswasam traileraa pathutu petta trailer pakka vanthavanga like  podu	Positive	Positive Positive Positive Positive Positive Positive Positive Negative  Positive 	1
ta_sent_1700	ha ha ha comedy movie de...	Positive	Positive Positive Positive Negative Positive not-Tamil 	1
ta_sent_1701	sema movie real hero Sivakarthikeyan Anna	Positive	Positive Positive Positive Positive Positive Positive 	1
ta_sent_1702	ALL THE BEST FROM #BAADSHAH KICCHA SUDEEP BOSS FANS	Positive	Positive Positive Positive Positive baadshah Positive not-Tamil Positive Positive 	1
ta_sent_1703	Konjam othingiru, odi pathingiru, Varathu thalaivaru PETTA parak 🤩	Positive	Positive Positive Positive Positive Positive Positive Positive Positive  	1
ta_sent_1704	1m likes varum nu solluravanga like pannunga	Positive	Positive Positive Positive Positive Positive Negative Positive 	1
ta_sent_1705	innaikulla 1million likes varanum pangaaligala innum vegama like ah therika vidunka	Positive	Positive Positive Positive Positive Positive Positive Positive Negative Positive Positive Positive 	1
ta_sent_1706	Agalathe song pathutu udane Inka than varan ...yarlam Enna Mari vanthinka	Positive	agalathe Positive Positive Positive unknown_state Positive Positive Positive Positive Positive vanthinka 	1
ta_sent_1707	Ulla porathuku munadi ena panitu irunthenu theriyathu la  n tat bgm	Positive	Positive unknown_state Positive Positive Positive irunthenu Negative Positive  Positive Positive Positive 	1
ta_sent_1708	Manju Chechii... Our Lady Superstar..   KERALA	Positive	Positive Positive Positive Positive Positive   Positive 	1
ta_sent_1709	Enna Pulaingala Miratalama  #BigilTrailer from Oct 12th 6 P.M	Positive	Positive pulaingala miratalama  bigiltrailer Positive Positive Positive  Positive 	1
ta_sent_1710	Kaththi song orma vanna arelum indo last song bgm kettit 🤔	Positive	Negative Positive Positive vanna arelum indo Positive Positive Positive kettit  	1
ta_sent_1711	Endhiran Trailer kudutha kick Konjam koraiuthu.	Positive	Mixed_feelings Positive Positive Positive Positive koraiuthu 	1
ta_sent_1712	Nerkonda paravaiii ipdi neraya neraya neraya irukiiuuuuuuu	Positive	Positive paravaiii Positive Positive Positive Positive irukiiuuuuuuu 	1
ta_sent_1713	1:20 yarellam kavanichinga famous teejay	Positive	 Positive Positive Mixed_feelings Positive 	1
ta_sent_1714	Ajith VS Rangaraj Pandey  Nerkonda Paarvai  Reminscing Ellam Avan Seyal   Let's see!!!  But Ajith	Positive	Positive Positive Positive Positive  Positive Positive  reminscing Positive Negative Negative   Positive Positive  Positive Positive 	1
ta_sent_1715	46: to 50 verra level dialogue pudichavanga like podunga	Positive	 Positive  Positive Positive Positive Positive Negative Positive 	1
ta_sent_1716	Podungadaa namma thalapathi ke like     Namma THALAIYVAR   daaaa	Positive	podungadaa Positive Positive not-Tamil Negative     Positive thalaiyvar   daaaa 	1
ta_sent_1717	Kamala song such a super song	Positive	unknown_state Positive Positive Positive Positive Positive 	1
ta_sent_1718	I think so adaikalam is karthi	Positive	Positive Positive Positive adaikalam Positive Positive 	1
ta_sent_1719	Love u thala ....innum neraya neraya neraya neraya	Positive	Positive Positive 1Positive Positive Positive Positive Positive Positive 	1
ta_sent_1720	first dialogue crt ah VJS suit aaguthunu soldravanga la like here	Positive	Positive Positive Positive Positive Positive Positive aaguthunu Positive Positive Negative Positive 	1
ta_sent_1721	Ponnugaluku lam apudi yethum nadakathu masss mass thala marana mass	Mixed_feelings	ponnugaluku Positive Positive yethum Positive masss Mixed_feelings 1Positive Positive Mixed_feelings 	3
ta_sent_1722	All kerala SUPERSTAR FANS like here	Positive	Positive Positive Positive Positive Negative Positive 	1
ta_sent_1723	Ennada innum trend aagala SunPicture.... Published on 27th nnu varuthu ennada panni vachurukeengaa....	Positive	Positive Positive Positive Positive sunpicture published Positive Positive unknown_state Positive Positive Positive vachurukeengaa 	1
ta_sent_1724	Thala thaanda eppavumay mass meethi ellaarum waste	Positive	1Positive Positive Positive Mixed_feelings Positive Positive Positive 	1
ta_sent_1725	Thala Tharisanam Miga Viraivil.... மரண மாஸ் my dear Thala.... கடைசி வரிகள் தல hatera Ku dedicate Savungada ...	Positive	1Positive Positive Positive viraivil   Positive Positive 1Positive    hatera Positive Positive Negative  	1
ta_sent_1726	Final dialogue oda depth purinjavan mattum like pannu🤔	Positive	Positive Positive Positive depth Positive Positive Negative Positive 	1
ta_sent_1727	Trailer semma vera level Aprm vadachennai part 2 update vitikana nalla irukkum Director vettrimarran sir plz....	Positive	Positive Positive Positive Positive Positive Positive Positive  Positive vitikana Positive Positive Positive vettrimarran Positive Positive 	1
ta_sent_1728	go to hell who disliked this trailer ningela kanu theriathe kurudenatha irukanu ithuku mele eneda ongeluku venu	Positive	Positive Positive Positive Positive Positive Positive Positive ningela Negative theriathe kurudenatha Positive Positive Positive eneda ongeluku Mixed_feelings 	1
ta_sent_1729	Enada innaiku trending la vanthichu . After 4days🤔🤔	Positive	Positive Positive Positive Positive vanthichu  Positive Positive 	1
ta_sent_1730	Energy Level  Luv From Kerala	Positive	Positive Positive  Positive Positive Positive 	1
ta_sent_1731	Enna da bgm viswasam sayyal irukku	Positive	Positive Positive Positive Positive sayyal Positive 	1
ta_sent_1732	Oruthar mela neenga viswasm katrathukaaga yen innoruthara asingapaduthureenga thala+yuvan+vinoth	Positive	Positive Positive Positive unknown_state katrathukaaga Positive Positive Positive thalayuvanvinoth 	1
ta_sent_1733	Valimai trailer ku waiting records break pannum kandipa  2.5m likes	Positive	Positive Positive Positive Positive Positive Positive Positive Positive  Positive Positive 	1
ta_sent_1734	Thala looku podhum tha Vera levelu	Positive	1Positive looku Positive Positive Positive Mixed_feelings 	1
ta_sent_1735	Yannada trailer idhu yadho oruthava family la nadakkura kadhaiya yaduthu vachirukka	Positive	yannada Positive Positive yadho oruthava Positive Positive unknown_state Mixed_feelings yaduthu vachirukka 	1
ta_sent_1736	Orutthar mela unga viswasatha kaatradhukaha innoruthara yaen asingapaduthureenga	Positive	Positive Positive Positive Positive kaatradhukaha Positive Positive Positive 	1
ta_sent_1737	102 k views 150k likes youtube	Positive	 Positive Positive Positive Positive Positive 	1
ta_sent_1738	0:42 thalaivar sun glass style... uyiraye kodukalam thalaivaaaaaa	Positive	 Positive Positive glass Positive uyiraye kodukalam thalaivaaaaaa 	1
ta_sent_1739	Yov ranjith idhan ya rajini  marana kaatu katanum	Positive	Positive Positive Positive Positive Positive  Positive Positive Negative 	1
ta_sent_1740	Anil fans online la irundha like podunga paa🤣🤣	Positive	Negative Positive Positive Positive Positive Negative Positive Positive 	1
ta_sent_1741	Thavam trailer ah Vida petta trailer super.....	Positive	thavam Positive Positive Positive Positive Positive Positive 	1
ta_sent_1742	Yov militry ..ne enna ya inga (pandey)	Positive	Positive Positive Positive Positive Positive Positive Positive 	1
ta_sent_1743	Movie trailer nalla iruka illayanu sollala  Avan fan like podunga ivan fan like podunganu sollitu irukanga sila per	Negative	Positive Positive Positive Positive illayanu Negative  Negative Positive Negative Positive Negative Positive Negative Negative Positive Positive Positive Positive 	0
ta_sent_1744	Ayyayo Idhu nallairuku... What a dialogue..	Positive	ayyayo Positive nallairuku Positive Positive Positive 	1
ta_sent_1745	Thaliva ungaluku age agathu amazing style samrat	Positive	Positive Positive Positive Positive Positive Positive Positive 	1
ta_sent_1746	Enna daa 1million likes inum varelaa kude but nice trailer	Positive	Positive Positive Positive Positive Positive varelaa Negative Positive Positive Positive 	1
ta_sent_1747	Thala Ajith Kumar Nerkonda paarvai semma mass thala	Positive	1Positive Positive Positive Positive Positive Positive Mixed_feelings 1Positive 	1
ta_sent_1748	Sri lanka #2 trending thala ultimate	Positive	Positive Positive  Positive 1Positive Positive 	1
ta_sent_1749	Late ta vanthalum sure shot ta adikanum.. Nan padatha sonnen... Thalaivar sema mass	Positive	Positive Positive Positive Positive Positive Positive not-Tamil Positive Positive sonnen Positive Positive Mixed_feelings 	1
ta_sent_1750	Thala look  Vera level, marana mass	Positive	1Positive Positive  Positive Positive Positive Mixed_feelings 	1
ta_sent_1751	mai hi chutiya hu bas	not-malayalam/tamil	not-Tamil not-Tamil not-Tamil not-Tamil not-Tamil 	4
ta_sent_1752	Vera level vfx sema upgrade version 2.0	Positive	Positive Positive Positive Positive upgrade Positive  	1
ta_sent_1753	Semmaya semmaya semmaya semmaya semmaya.......semmaya semmaya.............. semmaya eruku	Positive	Positive Positive Positive Positive semmayasemmaya Positive Positive Positive 	1
ta_sent_1754	Pakka commercial packed drama..  VJ masssss	Positive	Positive Positive Positive Positive  Positive masssss 	1
ta_sent_1755	Vera level Thalaivaaa vijay Fan waiting	Positive	Positive Positive thalaivaaa Positive Positive Positive 	1
ta_sent_1756	Hope it shine in big screens	Positive	Positive Positive shine Positive Positive Positive 	1
ta_sent_1757	Thala lookuke 1000000000 mela like pottalum pathathu	Positive	1Positive lookuke  Positive Negative Negative Positive 	1
ta_sent_1758	Sk annnnaaaa i love you anna	Positive	Positive annnnaaaa Positive Positive Positive Positive 	1
ta_sent_1759	Irumbu thirai fans hit like	Positive	Positive Positive Positive Positive Negative 	1
ta_sent_1760	Dislike panna Vijay fans ku oru ooh podu	Positive	Positive Positive Positive Positive Positive Positive Positive Positive 	1
ta_sent_1761	Jai Bhim!.. oru manusana alikalaam.. avanukaaga vecha silaya udaikalaam..aanaa avanoda sinthanaigalayum sithaanthangalayum alikka mudyaathu..	Positive	Positive bhim Positive Positive alikalaam avanukaaga Mixed_feelings Positive udaikalaamaanaa Positive sinthanaigalayum sithaanthangalayum alikka mudyaathu 	1
ta_sent_1762	Last dailoge is vera leval but yaru tha purinjukuranga....	Positive	Positive dailoge Positive Positive Positive Positive Positive Positive purinjukuranga 	1
ta_sent_1763	Kaun kaun pasand karta Rajnikanth and akshay sir love you	not-malayalam/tamil	not-Tamil not-Tamil not-Tamil not-Tamil Positive Positive Positive Positive Positive Positive 	4
ta_sent_1764	Marana mass intha Diwali entha padam vanthalum Naan kaithi ku than poven	Positive	Positive Mixed_feelings Positive Positive Positive Positive Positive Positive Positive Positive Positive poven 	1
ta_sent_1765	# I set your screens on # Vaa thalaiva#	Positive	 Positive Positive Positive Positive Positive  Positive Positive 	1
ta_sent_1766	Frist day Frist show  Thala dharisanam  Thala + U1 veriyan Nadish	Positive	Positive Positive Positive Positive  1Positive Positive  1Positive  Positive Positive nadish 	1
ta_sent_1767	Thala thala thala pakka massss...thalaivan U1 bgm Vera level'u....!	Positive	1Positive 1Positive 1Positive Positive massssthalaivan Positive Positive Positive Mixed_feelings 	1
ta_sent_1768	Oruthar mela viswasam katrathukaga innoruthara yen asinga paduthuringa sema dialogue thala	Positive	Positive Positive Positive Positive Positive Positive Positive Positive Positive Positive 1Positive 	1
ta_sent_1769	AJITH  mele ninge Vishvasam katradukage VIJAY eh en asinga padutharinge	Positive	Positive  Positive ninge Positive katradukage Positive Positive Positive Positive padutharinge 	1
ta_sent_1770	Iam Kannada fan's  I like you	Positive	Positive Positive Positive  Positive Negative Positive 	1
ta_sent_1771	Costumes and Dance .....no words to say Thalaiva Ungaluku inum vayasu aagala.	Positive	Positive Positive Positive Positive Positive Positive Positive Positive Positive Positive Positive Positive 	1
ta_sent_1772	Hindi m aaegi ye k nhi?	Positive	Positive Positive aaegi Positive Positive not-Tamil 	1
ta_sent_1773	Like potutu dhan trailer start pannanum bro,idhu namma thala film	Positive	Negative Positive Positive Positive Positive Positive broidhu Positive 1Positive Positive 	1
