mirattal	Positive
mirchi	unknown_state
miskin	Negative
misnarry	Negative
miss	Positive
missed	Positive
missing	Positive
mission	Positive
mistake	Positive
mistakes	Mixed_feelings
mithran	Mixed_feelings
mitran	Positive
mitta	Positive
mix	Positive
mixed	Positive
mixing	Negative
mixture	Positive
mja	not-Tamil
mm	not-Tamil
mmaa	Positive
mmaass	Positive
mmale	Negative
mmuuaah	Positive
mo	not-Tamil
mobile	unknown_state
modate	Positive
mode	Positive
model	Positive
modela	Positive
modha	Negative
modhal	Positive
modhala	Positive
modhalla	Positive
modhanum	Positive
modhappovurathu	Positive
modhi	Positive
modhiparu	Negative
modhurapdi	Negative
modhurenu	Positive
modi	Negative
modified	Positive
modify	Negative
moditu	Negative
modulation	Negative
mogudu	not-Tamil
mohan	Negative
mohanlal	unknown_state
moive	Mixed_feelings
moka	Positive
mokaya	Positive
mokiya	Negative
mokka	Negative
mokkaa	Positive
mokkai	Negative
mokkaiya	Positive
mokkaiyaa	Negative
mokkaiyathaan	Negative
mokkapadangal	Positive
mokkathanama	Negative
mokkaya	unknown_state
mokkayadha	Positive
mokkayana	Negative
mokkayatha	Negative
mokkayathan	Negative
mokke	Positive
mokkiya	Mixed_feelings
mokkya	Negative
molai	unknown_state
mom	Positive
moment	Positive
moments	Positive
moms	Negative
mone	not-Tamil
money	Positive
monkeys	Negative
month	Positive
months	Negative
moochi	unknown_state
moochu	Positive
mood	Positive
moodevi	Positive
moodi	Positive
moodikittu	Mixed_feelings
moodikkalaam	Positive
mooditu	Positive
moodnaley	Positive
mooka	Negative
moon	Positive
moonchi	Positive
moonji	Positive
moonu	Positive
moonuthaiyum	Positive
moothippaar	Mixed_feelings
mor	Positive
moral	not-Tamil
moratu	Positive
morayana	Positive
more	Positive
morning	Positive
morratu	Positive
mosam	Negative
mosamaayirik	Negative
mosamana	Negative
most	Positive
motha	Positive
mothakudadhu	Positive
mothala	unknown_state
mothama	Negative
mothanumnu	Negative
mothathula	Mixed_feelings
mothe	Positive
mother	Positive
motherfuckers	Negative
mothi	Positive
mothuna	Mixed_feelings
motion	unknown_state
motionla	Negative
motta	Positive
motu	not-Tamil
mouli	Positive
mount	Positive
mov	Positive
movan	Negative
movanaee	Mixed_feelings
movane	Positive
movaney	Positive
movanlaam	Negative
move	unknown_state
movei	not-Tamil
moveku	Positive
movement	Positive
moves	Positive
movi	not-Tamil
movie	Positive
moviea	Positive
moviee	Positive
moviekaga	Positive
moviekaka	Positive
moviekki	Mixed_feelings
moviekku	unknown_state
movieku	Positive
moviela	Positive
movierulz	Positive
movies	Positive
moviesla	Positive
movieum	Positive
movieya	Mixed_feelings
movii	Positive
movikaga	Positive
moviyaala	Mixed_feelings
mozila	Positive
mr	Positive
mrana	Positive
mrg	Positive
mrlo	not-Tamil
mrna	Positive
mrng	unknown_state
mrs	Positive
ms	unknown_state
msg	Positive
mss	Mixed_feelings
mst	unknown_state
mtlab	not-Tamil
mtm	Negative
mttum	Positive
mubarak	Mixed_feelings
much	Positive
muchthala	Positive
muchu	Positive
mudaliar	unknown_state
mudecha	Positive
mudela	Negative
mudeyadhu	Positive
mudhal	Positive
mudhalam	Positive
mudhevikala	Mixed_feelings
mudi	Positive
mudiadhu	Negative
mudiala	Positive
mudialada	Positive
mudiatha	Mixed_feelings
mudiathu	Positive
mudicha	Positive
mudichadhum	Positive
mudichidanom	Positive
mudichirparu	Positive
mudichirpeenga	Negative
mudichitinga	Negative
mudichitu	Positive
mudichtanga	Positive
mudidum	Negative
mudii	unknown_state
mudikalam	Negative
mudikithe	Negative
mudikitu	Mixed_feelings
mudila	Positive
mudilana	Negative
mudilapa	Positive
mudilaye	unknown_state
mudilla	Positive
mudincha	Negative
mudinchi	Negative
mudinchu	Positive
mudinja	Positive
mudinjadha	Mixed_feelings
mudinjatha	Positive
mudinju	Positive
mudinjuduchenu	Positive
mudintha	Positive
mudinthaal	Mixed_feelings
muditu	Positive
mudium	Positive
mudiuma	Positive
mudiva	Mixed_feelings
mudivu	Positive
mudiya	Positive
mudiyaadhu	unknown_state
mudiyaadhuthis	Positive
mudiyaadu	Positive
mudiyaathu	unknown_state
mudiyad	Positive
mudiyadha	Mixed_feelings
mudiyadhavanga	Positive
mudiyadhu	Positive
mudiyadhuda	Negative
mudiyadhumass	Positive
mudiyala	Positive
mudiyalaa	Negative
mudiyalala	Positive
mudiyalaye	Positive
mudiyale	Mixed_feelings
mudiyalea	Negative
mudiyama	Positive
mudiyatha	Positive
mudiyathaa	Negative
mudiyathanu	Mixed_feelings
mudiyathu	Positive
mudiyathunu	Positive
mudiyathuu	Negative
mudiyavathu	Positive
mudiyila	Positive
mudiyudhu	Positive
mudiyum	unknown_state
mudiyuma	Positive
mudiyumaa	Positive
mudiyumna	Mixed_feelings
mudiyuravarai	Positive
mudiyuthu	Positive
mudiyyuma	Mixed_feelings
mudyadhu	Positive
mudyathu	Negative
mufasaku	Negative
muga	unknown_state
mugam	Positive
mugammoodi	Positive
mugammudi	Positive
mugamoodi	Positive
mugamoodii	Negative
mugamudi	Negative
mugamudiya	Positive
mugan	Positive
mugatha	Positive
mugavri	Positive
mugen	unknown_state
mugham	Negative
mugup	Mixed_feelings
muhamoodi	Positive
muje	not-Tamil
mujhe	not-Tamil
mukamudi	Positive
mukiyam	Positive
mukiyamana	Positive
mukiyamnu	Positive
mukka	Positive
mukkama	Positive
mukkavasi	Mixed_feelings
mukki	Negative
mukkiam	Positive
mukkifyng	Mixed_feelings
mukkitu	Positive
mukkium	Positive
mukkiyam	Positive
mukkiyama	Positive
mukkiyamana	Positive
mukkudhu	Negative
mukkuraru	Mixed_feelings
mukkuthu	Positive
mukuthu	Negative
mulu	Positive
muluka	unknown_state
mulusa	Mixed_feelings
mumbai	Negative
mummaiyilaiya	Positive
mun	Positive
munaadiyae	Negative
munaadiye	Negative
munadi	unknown_state
munadiya	Positive
munadiye	Negative
munatram	Positive
munaya	Positive
muncha	Positive
mundai	Negative
mundham	Positive
munji	Positive
munjikyu	Negative
munjula	Mixed_feelings
munna	Positive
munnaadii	Positive
munnaadiye	Positive
munnadi	Positive
munnadii	Mixed_feelings
munnadiye	Positive
munnal	Negative
munnala	Positive
munnati	Positive
munneri	Positive
munnetram	Positive
muntta	Negative
murai	Positive
muraiku	Positive
muraium	Positive
muraiya	Positive
murattu	Positive
murra	Positive
muruga	Positive
murugan	Positive
murukala	Positive
murukkikittu	Positive
musali	not-Tamil
museum	Mixed_feelings
music	Positive
musica	unknown_state
musical	Positive
musice	Positive
musicku	Positive
musics	Negative
musiq	Negative
muskil	not-Tamil
muslimo	not-Tamil
must	Positive
mutal	Positive
mute	Negative
mutha	Positive
muthal	Positive
muthalvar	Positive
muthevingalukum	Positive
muthipona	Negative
muthu	Mixed_feelings
mutiyaala	Positive
mutiyathu	Positive
mutta	Negative
muttaalgal	Mixed_feelings
muttagal	Positive
muttal	Positive
muttalukal	Positive
muttathanama	Positive
mutti	Positive
muttu	Positive
muttum	Mixed_feelings
mutual	Positive
mutuals	Positive
muturatha	Negative
muuhthangal	Positive
muv	Positive
muvi	not-Tamil
muyarchi	Positive
muyarchina	Positive
muzhukka	not-Tamil
muzhusa	Positive
mv	Mixed_feelings
mve	Positive
mvi	Positive
my	Positive
mydiyaathu	Positive
myran	Positive
myru	Positive
mza	not-Tamil
mzaa	not-Tamil
n	Positive
na	Positive
naa	Positive
naadi	Positive
naadine	not-Tamil
naaduke	Positive
naaga	Positive
naagalu	Positive
naagha	Positive
naai	Negative
naaida	Negative
naaikal	Positive
naaikum	Negative
naainga	Positive
naaingala	Negative
naakehh	Positive
naaku	Positive
naal	Positive
naala	unknown_state
naalachu	Mixed_feelings
naalae	Negative
naalaikku	Positive
naalaiku	Positive
naalatha	Negative
naale	Positive
naalu	Positive
naalukku	Positive
naaluku	Positive
naam	Positive
naama	Positive
naamaku	Positive
naamatha	Positive
naamattum	Mixed_feelings
naamba	Positive
naan	Positive
naane	Positive
naanga	Positive
naangalaum	Positive
naangale	Positive
naangalum	Negative
naangatan	Negative
naangathan	Negative
naange	Positive
naanthan	Negative
naanu	Positive
naanum	Positive
naar	Mixed_feelings
naarai	Mixed_feelings
naasama	Negative
naasar	Negative
naata	Positive
naathan	Negative
naathari	Negative
naatla	Positive
naatoda	Positive
naatulla	not-Tamil
naaval	Positive
naaya	Mixed_feelings
naayagal	Positive
naaye	Positive
nabagam	unknown_state
nabara	Mixed_feelings
nacham	Negative
nachchunu	Mixed_feelings
nachina	not-Tamil
nachu	Positive
nachunu	Positive
nad	Positive
nadachirukkalam	Negative
nadagathula	Mixed_feelings
nadai	Positive
nadaka	Positive
nadakaadh	Positive
nadakaadhu	Mixed_feelings
nadakaath	Positive
nadakaathu	Positive
nadakadhu	Positive
nadakakuda	Negative
nadakakudathu	Positive
nadakakuduthu	Positive
nadakam	Positive
nadakanumnu	Positive
nadakarthe	Positive
nadakathu	Positive
nadakavm	Positive
nadakavum	Positive
nadake	Positive
nadakirathunu	Mixed_feelings
nadakka	Positive
nadakkaadhu	Positive
nadakkadhu	Positive
nadakkadu	Positive
nadakkakoodathu	Positive
nadakkapovuthu	Mixed_feelings
nadakkathu	Positive
nadakkaum	Mixed_feelings
nadakkavum	Positive
nadakkum	Positive
nadakkura	unknown_state
nadakthu	Positive
nadakudhu	Negative
nadakum	Positive
nadakuthu	Positive
nadandhu	Positive
nadantha	Positive
nadanthu	Negative
nadapoma	Positive
nadathinaanga	Negative
nadathu	Positive
naday	Positive
nade	Positive
nadekaathu	Positive
nadey	Positive
nadhilaum	Positive
nadi	Negative
nadicha	unknown_state
nadichaa	Positive
nadichadhu	Positive
nadichale	Positive
nadichalum	Positive
nadichanga	unknown_state
nadicharuna	Negative
nadichatha	Negative
nadichathuku	Negative
nadichathunala	Mixed_feelings
nadichavathana	Positive
nadichcha	Positive
nadichi	Positive
nadichirkaaru	Positive
nadichirukara	Mixed_feelings
nadichirukaru	Positive
nadichirukkaaru	Positive
nadichiruppathu	Positive
nadichite	Positive
nadichuruga	Positive
nadichurukara	Mixed_feelings
nadichurukaru	Mixed_feelings
nadichurukinga	Positive
nadichurukka	Positive
nadichurukkaru	Positive
nadichute	Positive
nadichutu	Positive
nadigaiya	Positive
nadigan	Positive
nadigana	Positive
nadiganu	Mixed_feelings
nadigar	Positive
nadigarayum	Mixed_feelings
nadigarkalukkum	Negative
nadigarukku	Mixed_feelings
nadihan	Positive
nadika	Positive
nadikala	Positive
nadikalamlada	Mixed_feelings
nadikanavum	Positive
nadikanda	Positive
nadikanum	Positive
nadikara	Mixed_feelings
nadikaran	Mixed_feelings
nadikarana	Positive
nadikarathu	Positive
nadikarathukku	Mixed_feelings
nadikaravanukkum	Positive
nadikaravarukkum	Positive
nadikarratha	Mixed_feelings
nadikathinga	Positive
nadikave	Positive
nadike	Mixed_feelings
nadikira	Positive
nadikiraan	Positive
nadikiradha	Negative
nadikiradhuku	Negative
nadikiramadiri	Positive
nadikiraraa	Mixed_feelings
nadikiraru	Positive
nadikirathuku	Positive
nadikirayo	Positive
nadikiren	Positive
nadikiringa	Positive
nadikka	Positive
nadikkanumnu	Positive
nadikkaru	Positive
nadikkathinga	Positive
nadikkatum	Positive
nadikkiradhula	Positive
nadikkum	Positive
nadikkurannu	Mixed_feelings
nadikraru	Positive
nadikrathukunu	Positive
nadikum	Mixed_feelings
nadikura	Mixed_feelings
nadikuran	Positive
nadikurana	Negative
nadikuranga	Positive
nadikuraru	Positive
nadimarke	Positive
nadinga	Positive
nadingada	Negative
nadipanga	Positive
nadiparnu	Positive
nadipayum	Positive
nadipenga	Negative
nadipin	Positive
nadipinga	Positive
nadippa	Negative
nadippaa	Positive
nadippille	Mixed_feelings
nadippin	Positive
nadippu	Positive
nadippukku	Mixed_feelings
nadippuku	Positive
nadipu	Positive
nadipuku	Positive
nadipula	Positive
nadithalum	Positive
nadiyoke	Negative
nadkurah	Positive
nadu	Positive
naducha	Mixed_feelings
naduchirukaya	Negative
nadukkam	Positive
naduku	Positive
nadula	Mixed_feelings
nadungum	Positive
naduveralai	Negative
naduvula	Mixed_feelings
naeraiya	Positive
naerkonda	Positive
naerkondapaarvai	Positive
naga	Positive
nagada	not-Tamil
nagar	Positive
nagarave	Positive
nagi	unknown_state
nah	Positive
nahai	not-Tamil
nahi	not-Tamil
nahii	not-Tamil
nai	not-Tamil
naidu	Negative
naigala	Positive
naii	Mixed_feelings
naikiravaga	Positive
naiku	Negative
nail	Positive
nailed	not-Tamil
nailla	Positive
nainaikira	Positive
nainga	Negative
naingla	Negative
naipp	Positive
nairiya	Mixed_feelings
naiya	Negative
naiyai	Negative
naiye	Negative
nak	not-Tamil
naka	unknown_state
nakal	Positive
nakeeran	Positive
nakkadhu	Positive
nakkal	Positive
nakki	Negative
nakkitu	Negative
nakkunga	Negative
nal	Positive
nala	Positive
nalaa	Positive
nalaarkuda	Mixed_feelings
nalachi	Positive
nalae	Positive
nalah	Mixed_feelings
nalai	Positive
nalaiki	Positive
nalaiku	unknown_state
nalake	Positive
nalaki	Positive
nalamudan	Positive
nalarukm	Positive
nalaruku	unknown_state
nalaruvarum	Positive
nalatha	Positive
nalathayea	Positive
nalathu	Negative
nalavaa	unknown_state
nalavanga	Positive
nalave	Positive
nalaye	Negative
nale	Positive
naliku	Positive
nall	Positive
nalla	Positive
nallaa	Positive
nallaarukkuppaa	Negative
nallabadiya	Positive
nalladhu	unknown_state
nallah	Positive
nallaiku	Positive
nallairukku	Positive
nallairukumnu	Positive
nallairukumo	Positive
nallairukunu	Positive
nallarkkunu	Positive
nallarku	Positive
nallarntha	Mixed_feelings
nallarukum	Positive
nallathan	Positive
nallathanaya	Mixed_feelings
nallathane	Mixed_feelings
nallathavay	Positive
nallathu	Positive
nallavae	Mixed_feelings
nallavanukku	Negative
nallave	Positive
nallavea	Negative
nallayirukanam	Positive
nalle	Positive
nalliku	Positive
nallukku	Positive
naloru	Positive
nalu	Mixed_feelings
naluku	Positive
nalum	Negative
nama	Positive
namaa	Positive
namabe	Positive
namadhan	Positive
namaka	Positive
namakaga	Mixed_feelings
namakellam	Positive
namakhu	Positive
namakida	unknown_state
namakita	Positive
namakkaana	Positive
namakke	Mixed_feelings
namakku	Positive
namaku	Positive
namakuthaan	Positive
namala	Positive
namalam	Positive
namaloda	Positive
namalu	Positive
namalukku	Positive
namata	Positive
namatha	Positive
namba	Positive
nambakita	Positive
nambalainalum	Positive
nambalam	Positive
nambara	Positive
nambathingaya	Positive
nambe	Negative
nambee	unknown_state
nambha	Positive
nambi	Positive
nambika	Mixed_feelings
nambikai	Negative
nambirvomaa	Mixed_feelings
nambra	Mixed_feelings
nambukkitta	Positive
namburan	Mixed_feelings
namburavaga	Positive
name	Positive
naming	Negative
namkitta	Positive
namma	Positive
nammada	unknown_state
nammadhaan	Positive
nammadhan	Positive
nammai	Positive
nammakitta	Positive
nammakittarndhu	Positive
nammaku	Positive
nammal	not-Tamil
nammala	Positive
nammaldhu	Negative
nammale	Positive
nammaloda	Positive
nammata	Positive
nammatha	Positive
nammathan	Positive
nammatta	Positive
nammba	Positive
nammludhu	Positive
nammode	Negative
nampa	Positive
nampikai	Positive
namukku	Positive
nan	Positive
nana	Positive
nanachavanga	Positive
nanaikaravanga	Negative
nanaikiren	Positive
nanaikuravaga	Negative
nanapu	Mixed_feelings
nanava	Positive
nanba	unknown_state
nanbargale	Positive
nanbargaley	Positive
nanbargaluku	Positive
nanbarkely	Positive
nanbi	not-Tamil
nanbigal	unknown_state
nanchega	Negative
nandri	Positive
nandrigal	unknown_state
nane	Mixed_feelings
nanga	Positive
nangal	Positive
nangalam	Mixed_feelings
nangalum	Positive
nangge	Positive
nanglu	Negative
nani	Positive
nanikavala	Positive
nanikuravanga	Negative
nankalum	Mixed_feelings
nann	Positive
nanri	Positive
nanthu	Positive
nanu	unknown_state
nanum	Positive
napoleon	Positive
nar	Positive
nara	Negative
narachu	Negative
naraiya	Positive
naraiyaa	Positive
narambu	Positive
narasimha	Positive
naray	Positive
naraya	Positive
narayaa	Positive
narayanan	Positive
narayya	Positive
naren	Positive
narennu	Positive
narijita	Negative
nariya	Positive
narkonda	Positive
nasa	Mixed_feelings
nasam	Positive
nasama	Positive
nasamaga	Negative
natai	Positive
natantha	Mixed_feelings
natchathiram	Positive
natchatira	Positive
natha	Positive
nathari	Negative
naticha	Positive
natichittu	Positive
natikka	Negative
national	Positive
nationalaward	Positive
natipa	Positive
natla	Positive
natpe	unknown_state
nattil	not-Tamil
nattile	Negative
nattkal	Positive
nattukku	Negative
nattula	Positive
natuku	Positive
natula	Negative
natural	unknown_state
naturally	Positive
naturaly	Negative
naturel	Positive
navajuddin	Positive
nawaaz	not-Tamil
nawaj	not-Tamil
nawas	Positive
nawasuddin	Positive
nawaz	Positive
nawazuddin	unknown_state
nawazudin	Mixed_feelings
nawazuku	Negative
nawazzuddin	not-Tamil
nawl	Positive
nawzuddin	Positive
nayagan	Positive
nayagane	Negative
nayaganukkaga	Positive
nayakan	Negative
nayakanin	Positive
naye	unknown_state
nayee	Positive
naygan	Positive
nayigal	Mixed_feelings
nayinge	Negative
nayum	Positive
nayungala	unknown_state
nazawuddin	Positive
nbea	Mixed_feelings
nbk	not-Tamil
nd	Positive
ndathinnuu	not-Tamil
ndrathu	Positive
ndu	Mixed_feelings
ne	Positive
neangalum	Positive
neariya	Positive
nearmaaiya	Positive
neathula	Positive
nedikka	Mixed_feelings
nee	Positive
need	unknown_state
needed	unknown_state
needhan	Positive
needs	not-Tamil
neega	Positive
neegaa	Positive
neegala	Positive
neeinga	Positive
neekaru	Positive
neelam	Positive
neelambari	Positive
neena	Positive
neenga	Positive
neengala	Negative
neengalam	Positive
neengale	Positive
neengalm	Mixed_feelings
neengalum	Positive
neengaluma	Negative
neengata	Positive
neengatha	Positive
neengathan	Mixed_feelings
neenge	Positive
neengeh	Mixed_feelings
neengge	Mixed_feelings
neenka	Positive
neer	Positive
neeram	Positive
neeraya	Mixed_feelings
neerkonda	Positive
neerkondaparvai	Negative
neerkonde	Mixed_feelings
neeruthunga	Positive
neestunning	Positive
neethan	Positive
neeya	Positive
neeyalam	Negative
neeyum	Positive
nega	Positive
negalum	Mixed_feelings
negatha	Mixed_feelings
negative	Positive
negatives	Mixed_feelings
nehi	not-Tamil
neinga	Positive
nejamana	Positive
nejamavae	Positive
nejamave	Positive
nekonda	Mixed_feelings
nelam	Positive
nelama	Positive
nelamatha	Negative
nelamaya	Mixed_feelings
nelathukkaga	unknown_state
nellai	Positive
nenacha	unknown_state
nenachaanga	Positive
nenachaen	Mixed_feelings
nenachalum	Negative
nenachan	Positive
nenachavanga	Negative
nenache	unknown_state
nenachen	Positive
nenachi	unknown_state
nenachu	unknown_state
nenachuten	unknown_state
nenaicha	Positive
nenaichavanga	Positive
nenaichen	Positive
nenaikaran	Positive
nenaikaravaga	Positive
nenaikariya	Mixed_feelings
nenaiken	Negative
nenaikinga	Positive
nenaikira	Positive
nenaikiraen	Positive
nenaikiravaga	Positive
nenaikiravage	Positive
nenaikiravanga	unknown_state
nenaikiren	Positive
nenaikkaravanga	Positive
nenaikkathingge	Positive
nenaikkiravanga	Positive
nenaikkurae	Positive
nenaikkuravange	Positive
nenaikran	Positive
nenaikravnga	Positive
nenaikre	Positive
nenaikuradhey	Mixed_feelings
nenaikuravaga	Positive
nenaikuravanga	Positive
nenaikuravunga	Positive
nenaikuren	Positive
nenaikuriga	Negative
nenakiren	Positive
nenakiruvanga	unknown_state
nenakkera	Positive
nenapah	Negative
nenapu	Mixed_feelings
nencha	Positive
nenchatha	Mixed_feelings
nenga	Positive
nengala	Positive
nengalam	Positive
nenicha	Negative
nenikirivinga	Positive
nenikkaran	Mixed_feelings
nenja	Positive
nenjil	Positive
nenju	Positive
nenka	Positive
nennaikuren	Positive
nennga	Positive
nenu	not-Tamil
nepanguna	Negative
ner	Positive
nera	unknown_state
neracha	Negative
nerachi	Negative
nerachurukku	Positive
neraiya	Positive
neraiyah	Positive
neraiyo	Positive
neram	Positive
nerama	Positive
nerathuku	not-Tamil
nerathula	Positive
neray	Positive
neraya	Positive
nerayaa	Positive
nerayah	Positive
nerayaperu	Positive
nereya	Positive
neriya	Positive
neriyah	Positive
neriyanadaka	Positive
neriyaperoda	Positive
nerkonda	Positive
nerkondapaarvai	Positive
nerkondapaarvaitrailer	Positive
nerkondaparavai	Positive
nerkondaparvai	Positive
nerkondu	Positive
nerkoonda	Positive
nerla	Positive
neroonda	Positive
neruga	Positive
nerukku	Negative
neruku	Positive
nerunga	Positive
nerunge	Positive
neruppuu	Mixed_feelings
nerupu	Negative
nerupuda	Positive
nerupula	Positive
nerya	Positive
neryaa	Positive
neryea	Positive
nesam	Positive
ness	Positive
net	Positive
netha	Positive
nethan	Negative
nethila	Positive
nethu	Positive
netla	Negative
netru	Positive
network	Negative
networkla	Positive
neuma	Negative
neutral	unknown_state
never	Positive
nevetha	unknown_state
nevi	not-Tamil
new	Positive
news	Positive
next	Positive
neyaba	Mixed_feelings
neyabagam	Positive
neyraiya	Mixed_feelings
ng	not-Tamil
nga	unknown_state
ngada	Negative
ngrathu	Mixed_feelings
nh	not-Tamil
nhi	not-Tamil
ni	Positive
ni8	unknown_state
nicc	Mixed_feelings
nice	Positive
nickal	Negative
nigalum	Negative
nigar	Negative
night	Positive
nightlaye	unknown_state
nii	unknown_state
nija	Positive
nijamana	Positive
nijamave	Positive
nijathula	Mixed_feelings
nijathulayum	Positive
nijima	Positive
nikaloge	Positive
nikiravan	Negative
nikithu	Positive
nikka	unknown_state
nikkamudiyathu	Mixed_feelings
nikkanum	Positive
nikkidhu	Positive
nikkiringa	Mixed_feelings
nikkura	Mixed_feelings
nikkuthu	Positive
nikola	Positive
nikudhu	Positive
nikunnath	not-Tamil
nikuthu	Positive
nilaiyai	Positive
nilam	Positive
nilama	Positive
nillada	Positive
nilluda	Positive
nillunga	Positive
nilunga	Positive
nimathiya	Positive
nimge	Negative
nimirndhu	Positive
nimirnthu	Positive
nimisam	Positive
nimishathula	Positive
ninacha	Positive
ninachath	Positive
ninachi	Negative
ninaichaavae	Mixed_feelings
ninaichathu	Positive
ninaichi	Positive
ninaikala	Positive
ninaikaran	Positive
ninaikaravanga	unknown_state
ninaikave	Mixed_feelings
ninaiken	Negative
ninaikira	Positive
ninaikiraro	Negative
ninaikiravanga	Positive
ninaikiren	Positive
ninaikkaravunga	Positive
ninaikkavanga	Negative
ninaikkira	Negative
ninaikkiravanga	Positive
ninaikkireenga	Positive
ninaikkiren	unknown_state
ninaikkuravanga	Positive
ninaikren	Positive
ninaikukiraen	Positive
ninaikuran	Negative
ninaikuravanga	Positive
ninaikuren	Positive
ninaikuruvanga	Positive
ninainga	Mixed_feelings
ninaykiravanga	Positive
nindidum	Positive
ninga	unknown_state
ningaal	Positive
ningale	Positive
ningalum	Positive
ningga	Positive
ningge	Positive
ninikarevangaa	Positive
ninka	Positive
ninnu	Positive
ninu	Positive
nipparu	Positive
nirainthathuevanum	Mixed_feelings
niraiya	Positive
niraiyaa	Positive
nirav	Positive
niraya	Positive
nirayaa	Mixed_feelings
niraye	Positive
niriya	Positive
niriyaniriya	Positive
nirubichataruenna	Positive
nirupichirukku	Positive
niruthana	Negative
niruthika	Negative
niruthiru	Negative
niruthirukalam	unknown_state
niruthu	Negative
niruthunga	unknown_state
niruthungada	Positive
niruthuthu	Positive
nitha	Negative
nivetha	Mixed_feelings
niyabagam	Positive
niyabgathuku	Positive
niyabgham	Positive
niyae	Mixed_feelings
niyapagam	Positive
niyyava	not-Tamil
njangade	not-Tamil
njangal	Positive
njapakathukku	Mixed_feelings
njavekam	Positive
njmle	Positive
njyavagathuk	unknown_state
nk	unknown_state
nkp	Positive
nkpku	Positive
nlam	Positive
nn	Positive
nna	Positive
nnaa	Positive
nngaa	Positive
nnu	unknown_state
no	Positive
no1	Positive
no1trending	unknown_state
no2	Positive
nodikal	Positive
nogen	not-Tamil
nokki	Positive
noku	Positive
nokumpol	Mixed_feelings
nolannu	Mixed_feelings
nombor	not-Tamil
non	Positive
nonditu	Mixed_feelings
nonku	Positive
nonstop	Positive
noo	Positive
noorayiram	Positive
nooru	Positive
normal	Positive
north	Positive
norukkunga	unknown_state
norukongoo	Positive
norukunga	Positive
norukungo	Positive
nose	Negative
not	Positive
note	unknown_state
note5pro	Negative
nothing	Positive
notice	unknown_state
noticed	unknown_state
nov	Positive
nov29	Positive
nov6	Positive
november	Negative
now	Positive
nowadays	Mixed_feelings
npk	Positive
npkla	Positive
nrathu	Mixed_feelings
ns	Positive
nt	Positive
nte	Negative
nthala	Positive
ntr	not-Tamil
ntu	Negative
nu	Positive
nukku	Mixed_feelings
num	Positive
num1	Positive
number	unknown_state
numbura	Negative
nunanaikaren	Positive
nuu	Positive
nuvvu	unknown_state
nvp	Mixed_feelings
nwazuddin	not-Tamil
nxt	unknown_state
nyabaga	Mixed_feelings
nyabagam	Positive
nyabakam	Positive
nyabhagathuku	unknown_state
nyayama	Positive
nyt	Positive
o	Positive
oada	Negative
oadavittruven	Positive
objection	Positive
oct	Positive
october	Positive
oda	Positive
odaa	Positive
odaachachu	Negative
odaadha	Positive
odaadhu	Negative
odacha	Positive
odachidalam	Mixed_feelings
odachittu	Mixed_feelings
odachudalam	Positive
odachutaanga	Negative
odadhu	Negative
odaika	Positive
odaikalam	Positive
odaithu	not-Tamil
odala	Positive
odalanu	Negative
odama	Positive
odamba	Negative
odana	Negative
odanae	Positive
odane	Positive
odanumndravanga	Positive
odanumnu	Positive
odapora	Negative
odardhu	Positive
odatha	Positive
odathu	Positive
odathuda	unknown_state
odavitruva	Negative
odda	Negative
ode	Positive
odee	Positive
odhingiru	Positive
odhungidu	Positive
odhungiru	Positive
odhungu	Positive
odi	Positive
odidu	Positive
odidum	Positive
odipoidu	Negative
odiru	unknown_state
odirunga	Positive
odisha	Positive
oditu	Mixed_feelings
odiyan	Positive
odum	Positive
oduma	Positive
odumanu	Negative
oduna	Positive
odunga	Positive
odungada	Negative
odurathu	Positive
oduthannu	Positive
odutho	Negative
oduthu	Positive
of	Positive
off	Positive
office	Positive
official	Positive
officialtrailar	Positive
oggalukaga	Positive
oh	Positive
ohda	Positive
ohh	not-Tamil
ohlu	Mixed_feelings
ohm	not-Tamil
ohru	Mixed_feelings
ohsame	not-Tamil
oii	Negative
ok	Positive
oka	unknown_state
okanum	Negative
okay	unknown_state
okesari	Positive
okk	not-Tamil
okka	not-Tamil
okkadu	unknown_state
okkanum	Negative
oknna	Positive
okya	not-Tamil
olaipakotuna	Negative
olaridaraaru	Mixed_feelings
old	Positive
older	Mixed_feelings
olichu	Positive
olikuren	Negative
olikurenu	Negative
olinchirukanganu	Positive
olinji	Mixed_feelings
oliymbic	unknown_state
olla	Positive
olli	Negative
olu	Negative
oluga	Positive
olunga	Positive
omala	Negative
omalla	Positive
omg	Positive
ommaalaa	Positive
ommala	unknown_state
ommaley	Positive
ommla	Negative
omna	Mixed_feelings
on	Positive
onakku	Positive
onakkusense	Positive
once	Positive
onda	Positive
ondoo	not-Tamil
ondru	Mixed_feelings
ondruu	Mixed_feelings
one	Positive
onga	Positive
ongammala	Negative
ongkaluku	Negative
oni	Positive
online	unknown_state
only	Positive
onna	Positive
onnala	Positive
onnaya	Positive
onnayum	unknown_state
onni	Mixed_feelings
onnoda	Negative
onnu	Positive
onnukonnu	Positive
onnum	Positive
onnume	Negative
onnumey	Positive
onoda	Negative
onre	Positive
onru	Positive
onu	Positive
onuku	Negative
onum	Positive
onumey	Negative
oo	unknown_state
oobittu	Negative
ooda	Positive
oodathu	Negative
oodde	Positive
ooddire	Positive
oodha	Positive
oodi	Positive
oodidunga	Negative
oodiduvaanga	Positive
oodirum	Positive
ooditta	Negative
