id	text	category	newtext	label
ta_sent_1789	Like ah Vida unlike athigama pokum pola.....	Positive	like ah {Positive} ah vida {Positive} vida unlike {XXX} unlike athigama {XXX} athigama pokum {XXX} 	1
ta_sent_1790	super.. it ll break Bahubali records	Positive	super it {XXX} it ll {XXX} ll break {XXX} break bahubali {XXX} 	1
ta_sent_1791	bacho wala movie hai......     RIP2.0	Positive	bacho wala {XXX} wala movie {XXX} movie hai {XXX} 	1
ta_sent_1792	Thala NKP trailer marana mass	Positive	thala nkp {Positive} nkp trailer {Positive} trailer marana {Positive} 	1
ta_sent_1793	10 times mela paathavanga yaru  yaru	Positive	times mela {unknown_state} mela paathavanga {unknown_state} paathavanga yaru {XXX} 	1
ta_sent_1794	yaarukku vayasaayidichu, petta trailer paatha ilam herokkalukku super star pattam KANAVU thaan.	Positive	yaarukku vayasaayidichu {XXX} vayasaayidichu petta {XXX} petta trailer {Positive} trailer paatha {Positive} paatha ilam {XXX} ilam herokkalukku {XXX} herokkalukku super {XXX} super star {Positive} star pattam {Negative} pattam kanavu {XXX} 	1
ta_sent_1795	Ar u a virgin!! Just answer my question!!!! Adiyellla nadakadhu !! Thalaaaaaaaaaaaaa	Positive	ar u {XXX} u a {Mixed_feelings} a virgin {Positive} virgin just {XXX} just answer {XXX} answer my {XXX} my question {XXX} question adiyellla {XXX} adiyellla nadakadhu {XXX} 	1
ta_sent_1796	Secand  rajini you sir Telugu fan sira superhit acting sir	Positive	secand rajini {XXX} rajini you {XXX} you sir {Positive} sir telugu {Positive} telugu fan {Positive} fan sira {XXX} sira superhit {XXX} superhit acting {XXX} 	1
ta_sent_1797	Vijaysethupathi anna fans like here	Positive	vijaysethupathi anna {Positive} anna fans {Positive} fans like {Positive} 	1
ta_sent_1798	Won't lie. This looks like shit.	Positive	wont lie {XXX} lie this {XXX} this looks {Positive} looks like {Positive} 	1
ta_sent_1799	Tamil cinema 2000 vaati adici tovaca athe kathai... Blue satai maram mind voice ..,.	Positive	tamil cinema {Positive} cinema vaati {XXX} vaati adici {XXX} adici tovaca {XXX} tovaca athe {XXX} athe kathai {XXX} kathai blue {XXX} blue satai {XXX} satai maram {XXX} maram mind {XXX} 	1
ta_sent_1800	Marana massa irruku VJS Vera level from Andhra	Positive	marana massa {Positive} massa irruku {XXX} irruku vjs {XXX} vjs vera {XXX} vera level {Positive} level from {Positive} 	1
ta_sent_1801	yaru da evan entha old age mudditu irrukama over pannitu irrukan🤣🤣	Positive	yaru da {Negative} da evan {Positive} evan entha {XXX} entha old {XXX} old age {XXX} age mudditu {XXX} mudditu irrukama {XXX} irrukama over {XXX} over pannitu {XXX} 	1
ta_sent_1802	siva jaikkumpothellam athu yennamo theriyala naama jaikiramathiri oru thanee feelings akuthu  valthukal sivaa	Positive	siva jaikkumpothellam {XXX} jaikkumpothellam athu {XXX} athu yennamo {XXX} yennamo theriyala {XXX} theriyala naama {XXX} naama jaikiramathiri {XXX} jaikiramathiri oru {XXX} oru thanee {XXX} thanee feelings {XXX} feelings akuthu {XXX} akuthu valthukal {XXX} 	1
ta_sent_1803	Dei ithanda massu.Enga Thala da eppayum mass	Positive	dei ithanda {XXX} ithanda massuenga {XXX} massuenga thala {XXX} thala da {Positive} da eppayum {XXX} 	1
ta_sent_1804	Deiiiii Ella award ha yum eduthu vainga da...	Positive	deiiiii ella {XXX} ella award {XXX} award ha {XXX} ha yum {XXX} yum eduthu {XXX} eduthu vainga {Positive} 	1
ta_sent_1805	Vayasanalum unnoda style lum, azhagum unna vitu pogala Thalaiva	Positive	vayasanalum unnoda {XXX} unnoda style {XXX} style lum {Positive} lum azhagum {XXX} azhagum unna {XXX} unna vitu {XXX} vitu pogala {Positive} 	1
ta_sent_1806	Sirappaana tharamaana sambavam...... kolaverithanam by thalaivar...	Positive	sirappaana tharamaana {Positive} tharamaana sambavam {Positive} sambavam kolaverithanam {XXX} kolaverithanam by {XXX} 	1
ta_sent_1807	Ippa enna panna porom ?   SWEET SAAPDA POROM	Positive	ippa enna {Positive} enna panna {Positive} panna porom {Positive} porom sweet {Positive} sweet saapda {Positive} 	1
ta_sent_1808	Namaku thevanathu nama tha adichi vanganum	Positive	namaku thevanathu {XXX} thevanathu nama {XXX} nama tha {Positive} tha adichi {Positive} 	1
ta_sent_1809	Akshara should be vikram's daughter. Ivangala edho prechanaila irundhu kaapatha dhan sir vararu pola	Positive	akshara should {XXX} should be {XXX} be vikrams {XXX} vikrams daughter {XXX} daughter ivangala {XXX} ivangala edho {XXX} edho prechanaila {XXX} prechanaila irundhu {XXX} irundhu kaapatha {XXX} kaapatha dhan {XXX} dhan sir {XXX} sir vararu {XXX} 	1
ta_sent_1810	Ennam silla Nimidangalil big boss losliya promo first varum	Positive	ennam silla {XXX} silla nimidangalil {XXX} nimidangalil big {XXX} big boss {Positive} boss losliya {XXX} losliya promo {XXX} promo first {XXX} 	1
ta_sent_1811	Vivek mervin fan's like hits bro...	Positive	vivek mervin {Positive} mervin fans {XXX} fans like {Positive} like hits {Positive} 	1
ta_sent_1812	Movie pathutu vanthu teaser pakuravanga, like pannuga	Positive	movie pathutu {Positive} pathutu vanthu {Positive} vanthu teaser {Positive} teaser pakuravanga {XXX} pakuravanga like {Positive} 	1
ta_sent_1813	i am big fan of u punjab	Positive	i am {Positive} am big {Positive} big fan {Positive} fan of {Positive} of u {Positive} 	1
ta_sent_1814	Vijay sethupathi thalaivaaa🤗🤗 thalaivana actingla adichika mudiyathu	Positive	vijay sethupathi {Positive} sethupathi thalaivaaa {XXX} thalaivaaa thalaivana {XXX} thalaivana actingla {XXX} actingla adichika {XXX} 	1
ta_sent_1815	Thalivaaaaaaaa nenga mattum than super starnu nirupichiteenga masssss thalavar	Positive	thalivaaaaaaaa nenga {XXX} nenga mattum {XXX} mattum than {Positive} than super {Mixed_feelings} super starnu {XXX} starnu nirupichiteenga {XXX} nirupichiteenga masssss {XXX} 	1
ta_sent_1816	villan ki wajy se movie nhi chaly ge koi dhang ka villan lety.	Positive	villan ki {XXX} ki wajy {XXX} wajy se {XXX} se movie {XXX} movie nhi {XXX} nhi chaly {XXX} chaly ge {XXX} ge koi {XXX} koi dhang {XXX} dhang ka {XXX} ka villan {XXX} 	1
ta_sent_1817	3D la Vera level la irukum come on thalaivaaaa	Positive	d la {XXX} la vera {Positive} vera level {Positive} level la {Positive} la irukum {Positive} irukum come {XXX} come on {Positive} 	1
ta_sent_1818	Marvel fans saaabam onaya summa vidadhu da.	Positive	marvel fans {XXX} fans saaabam {XXX} saaabam onaya {XXX} onaya summa {XXX} summa vidadhu {XXX} 	1
ta_sent_1819	Who is her after darbar first single	Positive	who is {Positive} is her {XXX} her after {XXX} after darbar {unknown_state} darbar first {XXX} 	1
ta_sent_1820	Thalaivar eppavum mass than.... ilana soldravanka konjam orama ponka....inimae thana pakka porinka thalaiver massaaaaa.....	Positive	thalaivar eppavum {Negative} eppavum mass {Positive} mass than {Positive} than ilana {XXX} ilana soldravanka {XXX} soldravanka konjam {XXX} konjam orama {XXX} orama ponkainimae {XXX} ponkainimae thana {XXX} thana pakka {XXX} pakka porinka {XXX} porinka thalaiver {XXX} 	1
ta_sent_1821	Vera leval speaking thala judgement coming soon	Positive	vera leval {Positive} leval speaking {XXX} speaking thala {XXX} thala judgement {XXX} judgement coming {XXX} 	1
ta_sent_1822	Romba nerama pakuren 467299views la nikkuthu.... ena da paninga ethavathu panitingala ena.....	Positive	romba nerama {Positive} nerama pakuren {XXX} pakuren views {XXX} views la {Positive} la nikkuthu {XXX} nikkuthu ena {XXX} ena da {Negative} da paninga {XXX} paninga ethavathu {XXX} ethavathu panitingala {XXX} 	1
ta_sent_1823	Finally No 1 Trending at  Malaysia. #thala	Positive	finally no {XXX} no trending {Mixed_feelings} trending at {Positive} at malaysia {Positive} 	1
ta_sent_1824	Marvellous  Fabulous  Superb  Salute to Shankar.....	Positive	marvellous fabulous {XXX} fabulous superb {XXX} superb salute {XXX} salute to {XXX} 	1
ta_sent_1825	Trisha yen da kamikala rempa MIs panrom..Kandipa intha moviela Trisha character nalla name vangum....	Positive	trisha yen {XXX} yen da {Mixed_feelings} da kamikala {XXX} kamikala rempa {XXX} rempa mis {XXX} mis panromkandipa {XXX} panromkandipa intha {XXX} intha moviela {XXX} moviela trisha {XXX} trisha character {XXX} character nalla {XXX} nalla name {XXX} 	1
ta_sent_1826	I think double role irukum nu nenaikuraen	Positive	i think {Positive} think double {XXX} double role {unknown_state} role irukum {XXX} irukum nu {Positive} 	1
ta_sent_1827	Don't dislikes ok rajin sir loves all	Positive	dont dislikes {XXX} dislikes ok {XXX} ok rajin {XXX} rajin sir {XXX} sir loves {XXX} 	1
ta_sent_1828	National award ah book pannunga ppaaa	Positive	national award {Positive} award ah {Positive} ah book {XXX} book pannunga {XXX} 	1
ta_sent_1829	Thala acting king one man army	Positive	thala acting {Positive} acting king {Positive} king one {XXX} one man {Positive} 	1
ta_sent_1830	Teaser tharu marudaaa thaladaaa ennam neeraiyaa neeraiya ethirpakuren!!	Positive	teaser tharu {XXX} tharu marudaaa {XXX} marudaaa thaladaaa {XXX} thaladaaa ennam {XXX} ennam neeraiyaa {XXX} neeraiyaa neeraiya {XXX} 	1
ta_sent_1831	Akshay  kumar  fans  hit like ...	Positive	akshay kumar {Positive} kumar fans {Positive} fans hit {Positive} 	1
ta_sent_1832	Ennadha padam pongalukku realease aanaum, engalukku annaiku DIWALI dha	Positive	ennadha padam {XXX} padam pongalukku {XXX} pongalukku realease {XXX} realease aanaum {XXX} aanaum engalukku {XXX} engalukku annaiku {XXX} annaiku diwali {XXX} 	1
ta_sent_1833	Ivan la oru aala ivan la oru moonjiyaa nu ketaanga...ana inaikku danush engayo irukaaru...	Positive	ivan la {XXX} la oru {Positive} oru aala {XXX} aala ivan {XXX} ivan la {XXX} la oru {Positive} oru moonjiyaa {XXX} moonjiyaa nu {XXX} nu ketaangaana {XXX} ketaangaana inaikku {XXX} inaikku danush {XXX} danush engayo {XXX} 	1
ta_sent_1834	Ippo Bigboss vetukulla vikrama anupe asega paduthuvan kamal	Positive	ippo bigboss {XXX} bigboss vetukulla {XXX} vetukulla vikrama {XXX} vikrama anupe {XXX} anupe asega {XXX} asega paduthuvan {XXX} 	1
ta_sent_1835	Vera level sir thala love you	Positive	vera level {Positive} level sir {Positive} sir thala {XXX} thala love {Positive} 	1
ta_sent_1836	Par Mulusa Batman agiya sivakarthikeyan ah par	Positive	par mulusa {XXX} mulusa batman {XXX} batman agiya {XXX} agiya sivakarthikeyan {XXX} sivakarthikeyan ah {XXX} 	1
ta_sent_1837	Pods Thaathaa  Mokkaiyaa Irukku	Positive	pods thaathaa {XXX} thaathaa mokkaiyaa {XXX} 	1
ta_sent_1838	Marupadium marupadium marupadiuuum trailer pakuravanka yaruuu laammm	Positive	marupadium marupadium {XXX} marupadium marupadiuuum {XXX} marupadiuuum trailer {XXX} trailer pakuravanka {XXX} pakuravanka yaruuu {XXX} 	1
ta_sent_1839	Yuvan da..... He is back da..... da.....	Positive	yuvan da {XXX} da he {XXX} he is {Positive} is back {Positive} back da {XXX} 	1
ta_sent_1840	Vera level thala and u1 maas bgm	Positive	vera level {Positive} level thala {Positive} thala and {Positive} and u {XXX} u maas {XXX} 	1
ta_sent_1841	This yr 2 vikram sir movie(dn,av)	Positive	this yr {XXX} yr vikram {XXX} vikram sir {Positive} 	1
ta_sent_1842	1 million likes varumnu solravanga mattum oru like podunga	Positive	million likes {Positive} likes varumnu {Positive} varumnu solravanga {Positive} solravanga mattum {Positive} mattum oru {Positive} oru like {Positive} 	1
ta_sent_1843	Trailer semma... Sk anna semma mass	Positive	trailer semma {Positive} semma sk {XXX} sk anna {Positive} anna semma {Positive} 	1
ta_sent_1844	Pink title dan pa vatchu irupanga... PINK mean Parka Irukirom  Nerkonda Parvai yai.... Mr BVA	Positive	pink title {XXX} title dan {XXX} dan pa {XXX} pa vatchu {XXX} vatchu irupanga {XXX} irupanga pink {XXX} pink mean {XXX} mean parka {XXX} parka irukirom {XXX} irukirom nerkonda {XXX} nerkonda parvai {Positive} parvai yai {XXX} yai mr {XXX} 	1
ta_sent_1845	1:33 Arjun dialogue is for video memes	Positive	arjun dialogue {XXX} dialogue is {Positive} is for {Positive} for video {XXX} 	1
ta_sent_1846	Talaivar yeppovome gettu dan.. Marana mass	Positive	talaivar yeppovome {XXX} yeppovome gettu {XXX} gettu dan {XXX} dan marana {XXX} 	1
ta_sent_1847	Tending 2 pathu yarlam shock aaninga	Positive	tending pathu {XXX} pathu yarlam {XXX} yarlam shock {XXX} 	1
ta_sent_1848	Gun vilayadudhu...,, yethanai rajini padam pathrukom	Positive	gun vilayadudhu {XXX} vilayadudhu yethanai {XXX} yethanai rajini {XXX} rajini padam {Positive} 	1
ta_sent_1849	marana  mass thala ........i   u     thala	Positive	marana mass {Positive} mass thala {Positive} thala i {Positive} i u {Positive} 	1
ta_sent_1850	thalaivar varum bodhu mezhuguvarthi anajadha paatheengalaa stand. irattai mezhuguvarthi simonukku tharamaana sambavam	Positive	thalaivar varum {Positive} varum bodhu {Positive} bodhu mezhuguvarthi {Positive} mezhuguvarthi anajadha {Positive} anajadha paatheengalaa {Positive} paatheengalaa stand {Positive} stand irattai {Positive} irattai mezhuguvarthi {Positive} mezhuguvarthi simonukku {Positive} simonukku tharamaana {Positive} 	1
ta_sent_1851	Bgm vera level la iruku. Naren sounds like gvm.	Positive	bgm vera {Positive} vera level {Positive} level la {Positive} la iruku {Positive} iruku naren {XXX} naren sounds {XXX} sounds like {Positive} 	1
ta_sent_1852	Thalaaaaaaaa tamizhnadu singame...... Trailer eh thangalaye	Positive	thalaaaaaaaa tamizhnadu {XXX} tamizhnadu singame {XXX} singame trailer {XXX} trailer eh {Positive} 	1
ta_sent_1853	Waiting for movie lam like nanba	Positive	waiting for {Positive} for movie {Positive} movie lam {Negative} lam like {Positive} 	1
ta_sent_1854	Batsman movie la scene eduku copy panirkinga	Positive	batsman movie {XXX} movie la {Positive} la scene {XXX} scene eduku {XXX} eduku copy {XXX} 	1
ta_sent_1855	Namma kitta kaadu irunda edutupanungoo... Ruppai irunda pudingupanungoo... Anna padipaa matum namma kita eduka mudiyatuu   #weareproudtobesayDhanushFans	Positive	namma kitta {Positive} kitta kaadu {Positive} kaadu irunda {XXX} irunda edutupanungoo {XXX} edutupanungoo ruppai {XXX} ruppai irunda {XXX} irunda pudingupanungoo {XXX} pudingupanungoo anna {XXX} anna padipaa {XXX} padipaa matum {XXX} matum namma {Positive} namma kita {Positive} kita eduka {XXX} eduka mudiyatuu {XXX} 	1
ta_sent_1856	Sri devi saruku potututu poita appra yethuku avala peryaa alaa katuringaa from heart of thala fan	Positive	sri devi {XXX} devi saruku {XXX} saruku potututu {XXX} potututu poita {XXX} poita appra {XXX} appra yethuku {XXX} yethuku avala {XXX} avala peryaa {XXX} peryaa alaa {XXX} alaa katuringaa {XXX} katuringaa from {XXX} from heart {XXX} heart of {XXX} of thala {Positive} 	1
ta_sent_1857	Veera leval mass appeal  Full supported Megastar Chiranjeevi fans	Positive	veera leval {Positive} leval mass {XXX} mass appeal {XXX} appeal full {XXX} full supported {XXX} supported megastar {XXX} megastar chiranjeevi {XXX} 	1
ta_sent_1858	Dislike pottava kaila ketacha seththa...	Positive	dislike pottava {XXX} pottava kaila {XXX} kaila ketacha {XXX} 	1
ta_sent_1859	Konjam Irumugan Madhiri irukku....All the best.....team	Positive	konjam irumugan {XXX} irumugan madhiri {XXX} madhiri irukkuall {XXX} irukkuall the {XXX} 	1
ta_sent_1860	0.48 dhanush Anna acting beast level nu solravanva like ah podunga	Positive	dhanush anna {Positive} anna acting {Positive} acting beast {XXX} beast level {XXX} level nu {Positive} nu solravanva {XXX} solravanva like {XXX} like ah {Positive} 	1
ta_sent_1861	Baatsha style la yae irukku paaa	Positive	baatsha style {XXX} style la {Positive} la yae {Positive} yae irukku {XXX} 	1
ta_sent_1862	TRENDING  number 1 Thala da	Positive	trending number {Positive} number thala {XXX} 	1
ta_sent_1863	nenga vilaiyanadhuu enn kitte Ella yeman kittee..	Positive	nenga vilaiyanadhuu {XXX} vilaiyanadhuu enn {XXX} enn kitte {XXX} kitte ella {XXX} ella yeman {XXX} 	1
ta_sent_1864	Only 10m views and 399k likes	Positive	only m {XXX} m views {Positive} views and {Positive} and k {XXX} 	1
ta_sent_1865	Gv prakash theme music pichu uthurathu....intha deepavaliku asuran ku thanga vettai da..	Positive	gv prakash {Positive} prakash theme {XXX} theme music {Positive} music pichu {XXX} pichu uthurathuintha {XXX} uthurathuintha deepavaliku {XXX} deepavaliku asuran {XXX} asuran ku {Positive} ku thanga {XXX} thanga vettai {XXX} 	1
ta_sent_1866	Teaser pakumbodhu mokkaiya iruku nenachu ******trailer vera level	Positive	teaser pakumbodhu {XXX} pakumbodhu mokkaiya {XXX} mokkaiya iruku {Negative} iruku nenachu {XXX} nenachu trailer {XXX} trailer vera {Positive} 	1
ta_sent_1867	Like poda therinja ennoda sonthangalukku..vote yarukku podanunu theriyama irukke?	Positive	like poda {Positive} poda therinja {XXX} therinja ennoda {XXX} ennoda sonthangalukkuvote {XXX} sonthangalukkuvote yarukku {XXX} yarukku podanunu {XXX} podanunu theriyama {XXX} 	1
ta_sent_1868	Veri thanam marana mass intha vaarthaikelam artham inga iruku Thalaivar	Positive	veri thanam {Positive} thanam marana {XXX} marana mass {Positive} mass intha {Positive} intha vaarthaikelam {XXX} vaarthaikelam artham {XXX} artham inga {XXX} inga iruku {XXX} 	1
ta_sent_1869	Naadi, Narambu rathathula rajinism oori  pona oruthanaladhan ipdi eduka mudiyum	Positive	naadi narambu {Positive} narambu rathathula {XXX} rathathula rajinism {XXX} rajinism oori {XXX} oori pona {XXX} pona oruthanaladhan {XXX} oruthanaladhan ipdi {XXX} ipdi eduka {XXX} 	1
ta_sent_1870	Thala mass .   Ultimate mass . Luv u thala ajith sir	Positive	thala mass {Positive} mass ultimate {Positive} ultimate mass {unknown_state} mass luv {Positive} luv u {Positive} u thala {Positive} thala ajith {Positive} 	1
ta_sent_1871	Vijay fans oombunga la...  Thotti payaluala...   🤣🤣🤣	Positive	vijay fans {Positive} fans oombunga {XXX} oombunga la {XXX} la thotti {XXX} 	1
ta_sent_1872	Vera leval hats pakka mass  Thalaivar.. Marana waiting	Positive	vera leval {Positive} leval hats {XXX} hats pakka {XXX} pakka mass {Positive} mass thalaivar {Positive} thalaivar marana {Positive} 	1
ta_sent_1873	Thalivar ,,,vijay sethupathi fan's hit like	Positive	thalivar vijay {XXX} vijay sethupathi {Positive} sethupathi fans {unknown_state} fans hit {Positive} 	1
ta_sent_1874	fans Marana waiting  ..... nanba readyaaaa	Positive	fans marana {Positive} marana waiting {Positive} waiting nanba {XXX} 	1
ta_sent_1875	thalaivaaa....sweet sapta mathitiye pru feeling thalaivaaa... waiting pongal ..	Positive	thalaivaaasweet sapta {XXX} sapta mathitiye {XXX} mathitiye pru {XXX} pru feeling {XXX} feeling thalaivaaa {XXX} thalaivaaa waiting {XXX} 	1
ta_sent_1876	YaY ! Sweet sappuda poram :)	Positive	yay sweet {XXX} sweet sappuda {Positive} 	1
ta_sent_1877	love status luka chuppi movie song edit   & support	Positive	love status {XXX} status luka {XXX} luka chuppi {XXX} chuppi movie {XXX} movie song {XXX} song edit {XXX} 	1
ta_sent_1878	Ellam avan seyal movie matheri iruku	Positive	ellam avan {Negative} avan seyal {Positive} seyal movie {Positive} movie matheri {XXX} 	1
ta_sent_1879	Shankar sir oda effort kaaga oru like pottutu poanga pa..	Positive	shankar sir {Positive} sir oda {Positive} oda effort {XXX} effort kaaga {XXX} kaaga oru {XXX} oru like {Positive} like pottutu {Positive} pottutu poanga {XXX} 	1
ta_sent_1880	Very nice super star Rajni sir	Positive	very nice {Positive} nice super {Positive} super star {Positive} star rajni {Positive} 	1
ta_sent_1881	Itna ghatiya trailer aur movie bhi utni hi ghatiya hone wali h	Positive	itna ghatiya {Negative} ghatiya trailer {XXX} trailer aur {XXX} aur movie {XXX} movie bhi {XXX} bhi utni {XXX} utni hi {XXX} hi ghatiya {XXX} ghatiya hone {XXX} hone wali {XXX} 	1
ta_sent_1882	Thalaaaaaaaaa vaaaaa thala sikram........ Waiting thalaaaaaaaaa ......	Positive	thalaaaaaaaaa vaaaaa {XXX} vaaaaa thala {XXX} thala sikram {XXX} sikram waiting {XXX} 	1
ta_sent_1883	Thallaiva ne than yappaium super star	Positive	thallaiva ne {XXX} ne than {Positive} than yappaium {XXX} yappaium super {XXX} 	1
ta_sent_1884	1:16 Rangaraj Pandey.. Avar nadikkala. Avaroda velaya padathula seiraru	Positive	rangaraj pandey {Positive} pandey avar {XXX} avar nadikkala {XXX} nadikkala avaroda {XXX} avaroda velaya {XXX} velaya padathula {XXX} 	1
ta_sent_1885	Yean ipidi oru nalla padatha koduka ithana varusham?	Positive	yean ipidi {XXX} ipidi oru {XXX} oru nalla {Positive} nalla padatha {XXX} padatha koduka {XXX} koduka ithana {XXX} 	1
ta_sent_1886	It's seems like visvasam theme music nu paathaley siripu thaa varuthu	Positive	its seems {XXX} seems like {Mixed_feelings} like visvasam {XXX} visvasam theme {XXX} theme music {Positive} music nu {XXX} nu paathaley {XXX} paathaley siripu {XXX} siripu thaa {XXX} 	1
ta_sent_1887	Mass, super fantastic	Positive	mass super {Positive} 	1
ta_sent_1888	Thalaivar verithanam!! Rombha thanks ya Karthik Subburaj. Dei Ranjith, paathu katthukka da pikkaali payale.	Positive	thalaivar verithanam {XXX} verithanam rombha {XXX} rombha thanks {XXX} thanks ya {XXX} ya karthik {XXX} karthik subburaj {Positive} subburaj dei {XXX} dei ranjith {XXX} ranjith paathu {XXX} paathu katthukka {XXX} katthukka da {XXX} da pikkaali {XXX} 	1
ta_sent_1889	Thala da Vera evanda fire	Positive	thala da {Positive} da vera {Positive} vera evanda {Positive} 	1
ta_sent_1890	Adapaavingala trailer naa open pannumbodhu 6th view paarthu muduchitu varumbodhu 20k ahhh Thalaivaaaa nee gethu dhaaa	Positive	adapaavingala trailer {XXX} trailer naa {Negative} naa open {XXX} open pannumbodhu {XXX} pannumbodhu th {XXX} th view {XXX} view paarthu {XXX} paarthu muduchitu {XXX} muduchitu varumbodhu {XXX} varumbodhu k {XXX} k ahhh {XXX} ahhh thalaivaaaa {XXX} thalaivaaaa nee {XXX} nee gethu {Positive} 	1
ta_sent_1891	dhanush act pola yendha oru herokkum varathu crttunnu solravunga like pannuga	Positive	dhanush act {XXX} act pola {XXX} pola yendha {XXX} yendha oru {XXX} oru herokkum {XXX} herokkum varathu {XXX} varathu crttunnu {XXX} crttunnu solravunga {XXX} solravunga like {Positive} 	1
ta_sent_1892	dailum vanthu thalaya pathutu poravanga Hit like ...	Positive	dailum vanthu {XXX} vanthu thalaya {Positive} thalaya pathutu {XXX} pathutu poravanga {XXX} poravanga hit {XXX} 	1
ta_sent_1893	Entha oru alaparaiyum ilama vanthar pathiya!!!   ThalaKanam illatha manithar.,	Positive	entha oru {XXX} oru alaparaiyum {XXX} alaparaiyum ilama {XXX} ilama vanthar {XXX} vanthar pathiya {XXX} pathiya thalakanam {XXX} thalakanam illatha {XXX} 	1
ta_sent_1894	Oruthar mele viswasam kaderathuku innoruthare  yen assinga paduturingge.....ppppaaaaahhhhh	Positive	oruthar mele {Positive} mele viswasam {XXX} viswasam kaderathuku {XXX} kaderathuku innoruthare {XXX} innoruthare yen {Positive} yen assinga {XXX} 	1
ta_sent_1895	Tamil cinema Vai oulagatharathircku kondu sellum muyarchi  Sankar hotsap	Positive	tamil cinema {Positive} cinema vai {XXX} vai oulagatharathircku {XXX} oulagatharathircku kondu {XXX} kondu sellum {XXX} sellum muyarchi {XXX} muyarchi sankar {XXX} 	1
ta_sent_1896	2:03 yeh Kya tha	Positive	yeh kya {XXX} 	1
ta_sent_1897	style la irukkena?? .... naturally!!!  Vera level thalaiva	Positive	style la {Positive} la irukkena {XXX} irukkena naturally {Positive} naturally vera {XXX} vera level {Positive} 	1
ta_sent_1898	Tharamana sambavatha inimey than pakka pora	Positive	tharamana sambavatha {Positive} sambavatha inimey {Negative} inimey than {Positive} than pakka {Positive} 	1
ta_sent_1899	Romba naala waiting.... Love you vjsagain ungala big screen la pakanum... Pathukitae irukanum...	Positive	romba naala {Positive} naala waiting {XXX} waiting love {XXX} love you {Positive} you vjsagain {XXX} vjsagain ungala {XXX} ungala big {XXX} big screen {Positive} screen la {Positive} la pakanum {Positive} pakanum pathukitae {XXX} 	1
ta_sent_1900	EnnadA 20 time's mela patachu idhu verailkum. Views erala da dae youtube channel owner unna adichu koluvaenda	Positive	ennada times {XXX} times mela {unknown_state} mela patachu {XXX} patachu idhu {XXX} idhu verailkum {XXX} verailkum views {XXX} views erala {XXX} erala da {XXX} da dae {XXX} dae youtube {XXX} youtube channel {XXX} channel owner {Positive} owner unna {XXX} unna adichu {XXX} 	1
ta_sent_1901	double crd nu nenkiran i love u vsp	Positive	double crd {XXX} crd nu {XXX} nu nenkiran {XXX} nenkiran i {XXX} i love {Positive} love u {Positive} 	1
ta_sent_1902	Rajinimurugan,seemaraja,Mr.local madheri legendary padangala nadikama konjamachu different ta nadikaru da yebba.	Positive	rajinimuruganseemarajamrlocal madheri {XXX} madheri legendary {XXX} legendary padangala {XXX} padangala nadikama {XXX} nadikama konjamachu {XXX} konjamachu different {XXX} different ta {Positive} ta nadikaru {XXX} nadikaru da {XXX} 	1
ta_sent_1903	Like for rajini die hard fan	Positive	like for {Positive} for rajini {Positive} rajini die {XXX} die hard {Positive} 	1
ta_sent_1904	Ethu ennanu theriyamaleya dislike panni vachirukkanga....mutta pasanga...The legend Sankar sir's trailer.......	Positive	ethu ennanu {XXX} ennanu theriyamaleya {XXX} theriyamaleya dislike {XXX} dislike panni {Positive} panni vachirukkangamutta {XXX} vachirukkangamutta pasangathe {XXX} pasangathe legend {XXX} legend sankar {XXX} sankar sirs {XXX} 	1
ta_sent_1905	Ennaga da Batman theme maari irkum.. U1	Positive	ennaga da {XXX} da batman {Positive} batman theme {XXX} theme maari {XXX} maari irkum {XXX} 	1
ta_sent_1906	Ada poonga bass.  Kaathu valikuthu	Positive	ada poonga {XXX} poonga bass {XXX} bass kaathu {XXX} 	1
ta_sent_1907	who all are after jellikettu trailer	Positive	who all {unknown_state} all are {Positive} are after {XXX} after jellikettu {XXX} 	1
ta_sent_1908	Last dialogue pudichvak mattum like podunga	Positive	last dialogue {Positive} dialogue pudichvak {XXX} pudichvak mattum {XXX} mattum like {Positive} 	1
ta_sent_1909	viswasam nu sonna line epdi like panunga	Positive	viswasam nu {XXX} nu sonna {unknown_state} sonna line {XXX} line epdi {XXX} epdi like {Mixed_feelings} 	1
ta_sent_1910	Thala neenga vanga thala.. Entha tharuthala solrathaium kekkathinga.. Thala semma masss gethu... Mathavangalam orama othu	Positive	thala neenga {Positive} neenga vanga {XXX} vanga thala {Mixed_feelings} thala entha {XXX} entha tharuthala {XXX} tharuthala solrathaium {XXX} solrathaium kekkathinga {XXX} kekkathinga thala {XXX} thala semma {Positive} semma masss {XXX} masss gethu {XXX} gethu mathavangalam {XXX} mathavangalam orama {XXX} 	1
ta_sent_1911	Petta teaser.. Marana mass..Petta trailer.. Petta paraak	Positive	petta teaser {unknown_state} teaser marana {XXX} marana masspetta {XXX} masspetta trailer {XXX} trailer petta {Positive} 	1
ta_sent_1912	Oru vela Shiva Kumar than Akshay Kumar ohhhh🤔🤔🤔	Positive	oru vela {Positive} vela shiva {XXX} shiva kumar {Positive} kumar than {XXX} than akshay {XXX} akshay kumar {Positive} 	1
ta_sent_1913	I am impressed  Give me more	Positive	i am {Positive} am impressed {XXX} impressed give {XXX} give me {XXX} 	1
