text	label	category
super star rajini fans hit like	1	Positive
sirappana tharamana sambavam inima dhaan pakka pora	1	Positive
thalaiva nee va naanga irrukum nee maatum thaan thalaiva	1	Positive
idaila kgf bgm kedathu enaku madumthana	0	Negative
kola kand la irruken mavaney kolla ma viddamaten	0	Negative
climax heavy maranna mass seen seens	1	Positive
danush item boy movie laam pakkurathu ella	0	Negative
annanu angu keralavilum und katta fan base	0	Negative
dislike poota anaithu thevidiya pullaingalukku nandri	0	Negative
19k haters idhukkum mela eppadi da trailer yeddukanum button irukku nu press panniradhu haa	0	Negative
guys intha fake id naalatha namma sanda podram anthamaari inga vanthu evanavathu katharuna thorathi adipom	0	Negative
jathi matham illanu umbarakka chast vachu padam edukkuringka loosu pundaikala	0	Negative
aathi kanithan 2 paatha maarilla iruku	3	Mixed_feelings
mass bigil enna etha parungka pa	3	Mixed_feelings
dislike pannavanukelam modi dhanda pm kadasivaraikum	0	Negative
ithu varaikum evlo vadai suturikinga niraiya niraiya niraiya niraiya	0	Negative
omala ithula yarna bigil evana potinga sethinga	0	Negative
comment padikka vandhavanga like pennungal	3	Mixed_feelings
enna da mokkaya iruku perusa yethir patha	1	Positive
hero ah fraud ah crct ah solunga	3	Mixed_feelings
thalayavuthu pundaa yavuthu pogaadaa suni thalais engaluku epavome ore oru thala than avar than enga str mass man str	3	Mixed_feelings
aiyoo marana mass fdfs kandippaa poganum	1	Positive
its like hindi film bavesh joshi super hero	3	Mixed_feelings
sweet sapdrathuku munadi sugar matharai podanum	0	Negative
anyone after bigil trailer kaithi like bigil comment	3	Mixed_feelings
ada paavingla dhool padatha apdiye copy pantingla yar sammy antha director	0	Negative
nan padippa vachi vaparam panravan illa padikaravana vachi vaparam panravan	0	Negative
rajiniye oru nathari paya avana ivalo bildop panra neenga adhukku mela	0	Negative
dislike potta anik kunjukaley odi poirunga thala vararu othungi iru	0	Negative
mass sk anna and action king arjun	1	Positive
yaru da entha comedy piece	0	Negative
awesome trailer get rajinified rajini fans hit like	1	Positive
collage warden aanaa style ehh parungaiyaa	0	Negative
confidence ila rajini ku so ipo lam star cast jasthi irku no single man army	1	Positive
dei rangaraj pandey ingeyum vanthuthaana saavadipaane	0	Negative
dai entha trailer ku dislike poodavan mental nu ninaikiren	0	Negative
inda ketup namma thalaki set aahathu	0	Negative
mutta pasangala padam eduka sonna cartoon eduthu vechirkeenga	0	Negative
0 42 viswasam theme music mari feel pannuvanga like pannunga bgm ratchasan and viswasam rendu collaborate panna mari iruku	3	Mixed_feelings
editing kevalam enga anna vj sp romba kammiya irukaru	3	Mixed_feelings
super trailer dislike kottina vallantha donkeys	0	Negative
inimae evanavadhu superstar nu sonneenga kolai veriyila otukken oodidunga	0	Negative
kaun kaun akshay sir ka fans hain	0	Negative
ajith amma koothi surya fan da	0	Negative
bittu padam bigil fans here	3	Mixed_feelings
it is dubbing in telugu	3	Mixed_feelings
enna da mairu mari edit pannirukka phone la potrate mode pottu edutha mari irukku	0	Negative
pink ah kola panna poranunga what a waste	1	Positive
sk like anil comment	0	Negative
blue satta padatha pathutu thapa sonna sathiyama soldra aadchi underwear oda odavitruva	0	Negative
appo phone ai thatti vitta sivakumar kandippa akshay kumar oda sleeper cell dhaan	0	Negative
yenda familiya padama nalla comedya than nambikai padamla ini varatha adi vetu kuthu love va than varuthu	3	Mixed_feelings
5500 kena koothis anils thevangu kuttam dislikes potruku mada thayolinga	0	Negative
centiments irundha appidiye odi poidu kola gandula iruken mavane kollam uda maten visvasam padatha than solraru	0	Negative
fist ever fan made song for 2 0	1	Positive
naan vaniyan ella mohan	0	Negative
super mind blowing trailer jai super star rajanikanta sir	1	Positive
sotta pathiyin anil kunjugal romba paavam	0	Negative
sotta pathiyin 63 vadhu padam thiruttu kadhai yaame	0	Negative
who r watching telugu karthi fans like here	1	Positive
ranjith vanthu karthik suburaj kita vangi kudi da ithan padam ithu than trailer	3	Mixed_feelings
enai nokki payum thotta eppo release	0	Negative
intha padam rajini nalaye nasamaga pothu	3	Mixed_feelings
i think antha last dialogue intha dislike pannavanungalukku thaan	3	Mixed_feelings
video paakamale dislike poda mudiyathaa you tube la appadi oru option kondu vanga intha karumathala paakka mudila hathaa	0	Negative
brammaandatha paarthu brammippaagardhu yenbadhu yidhuthaanoa wooww many times watched but still want to watch hats off to d team 2 0	1	Positive
50k views but 91k likes podu	3	Mixed_feelings
good thalaiva unna ipadi parka innoru jenmamum enaku vendum	1	Positive
1 54 reply to haters slipper hit dislike potta pundangalukku	0	Negative
atanga matta illa diwalikku thalabathi vararnu therinchum vara illa ithukkune o patathukku vara	0	Negative
kommala ithuku vada chennai paravala da dai verithanam da	0	Negative
kotha gopala krishna naidu thevidiyapaya anda vantha naye	0	Negative
evanla 2 o nalla illanu soprano available oru manusane illa	0	Negative
gommala vaa thaliva nee vaa thalaiva	1	Positive
oru abaliyaa irrunthaa anthaa marii ponugalla maathii kattu daa pappoo	0	Negative
2 18 thalaiva unaku inum vayasu aagala kutty paiyan ya semma dance marana mass petta paaraakk varann varan	1	Positive
bairavaa padam mari irukku but getup mattum change	3	Mixed_feelings
hey naathan 56 comment uh naanthan	0	Negative
ethana kelavanda intha movie la irukaanunga	0	Negative
movie la oru sila scene ha partha telugu movie rangasthalam movie mari eruku but parkalam movie release apo	3	Mixed_feelings
yov teejay gowtham menon range ku album pannitu indha kamunattinga kita matikitaye da	0	Negative
12k dislikes from blind srk fans	0	Negative
konjam othingiru odi pathingiru varathu thalaivaru petta paraak tha marana mass get rajinified best wishes from thalapathy fans	1	Positive
thalaivaa unney marupadiyum adthy stylil kondattaammthann	0	Negative
ennada setha ponam mari argue pandran	0	Negative
ellorum bigil kaithi ne pesikkuringa but sam cs bgm pathi yaravathu pesurangala sam cs	3	Mixed_feelings
komali pundaiku nadipu pubdaiyae varala thevudiyan ajith	0	Negative
ellam ok nalla than irukku aana ippe bigil kitte modhi thevai illame nalla padathe flop aakke porange	0	Negative
kelatu punda makaluku oru nalathu panala suyanalavathi pundaa mavan	0	Negative
karumam maari irukku ajith oda dialogue delivery	1	Positive
ennada ipadi yeduthu vechurkingha paaph	0	Negative
remake of pink bollywood movie yanna raaskala mind it	1	Positive
ena da apo apo viswasam theme varudhu	3	Mixed_feelings
priyanka ellam avan seyal pola ullathu	0	Negative
bigil ku pee pee ya oo oo	0	Negative
enna da kadaisila kaththi bgm varthu	0	Negative
bgm kgf bgm modified mathiri iruku	0	Negative
dislike potavanlam setthuru summava bigil team late release ku paechu vaarthai nadathinaanga trailer therkidhu sure shot saravedi	0	Negative
bigil koodaye modhurapdi adhu idhuthanda verithanam	0	Negative
surya annan uyirr karthi annan chank	0	Negative
who all agree vijay sethupathi ku inda mari dance set aagala nh	3	Mixed_feelings
yo eth vand anyama erkk lle	0	Negative
to haters in lollu sabha style arivu ketta eruma maadu	0	Negative
dislike pottaven la ratham kakki saven	0	Negative
inime than sirappana tharamana sambavangala pakka poringa best wishes for thalapathy fans	1	Positive
thalaiwa is god or plz rajinikant sir ke fan ho to touch to	1	Positive
35k anil kunjus found disliked	0	Negative
enangada nkp theme music ah potu vachirukinga	0	Negative
tamil cinema la itha vida pudhu storyline vera ethuvum kidayathu	3	Mixed_feelings
gotha like kuda vanga mudiyala neeyalam enga annan thalapathy compateator poda aamai kunjugala poi savunga da	0	Negative
vijay sethupathi ku nalla role illa pola apo padam nallaa irukaathunu thaan ninaiken	3	Mixed_feelings
enna da ithu trailer ah serial ah	3	Mixed_feelings
orutharmela neega viswasam ma erukarthuka enaurutara a asigapadurega	0	Negative
1 40 vjs jithu laugh makkal selvan forever	1	Positive
vijay sethupathi nu oru nala actor irundhan ana avanum ipo poramboka maritan	0	Negative
ayayo bigil aprm release panratha idea iruka lokesh gaaru	0	Negative
bgm evanda pottadhu dsp paiyana irupaan pola veenaponavan	0	Negative
ivlo violence kandippa intha padathukku a certificate kodukkanum intha padatha yaaru thalaila katta poraano thaanu vaangura distributors ungalukku sangu thaandaa soothanmaa irunthukunga	0	Negative
ivaru tha hero mathavanka la zero va title yosika therila ivan kuda action king vera pathu ena nadaka pokutho	3	Mixed_feelings
enga thalaivar eppavumme mass nu sollravanga mattum hit like pannitu ponga	1	Positive
rowdy ingala hero va katti vanmuraiya thundarady vetrimarnukku velaya pochi yevlo enda nattukku thevayana nalla karuthukala vachi flim edukalamla	0	Negative
a magnum opus short film fi short film making in zero budget	3	Mixed_feelings
unlike panradhukkune wait pannittu irundhurukkanunga 13k padunga	0	Negative
sema mass rajini vjs combo marana waiting	1	Positive
mgr kitta rajini yala umba kuda mudiyathu ha ha	0	Negative
nalla irrundha manusana ippadi pannitenga leh da u1 sathiyama wasted this movie	0	Negative
unga kooda poi sasikumar ah chee	0	Negative
first day first show for kaithi movie	1	Positive
sri mahalakxmi tealugu movie full movie dibieng	0	Negative
kola gaandule iruken mavane kollame vidamaten thalaivar vere level	1	Positive
i will set ur screens on	0	Negative
nangalum un mela kola kandulathan erukom odi poidu	0	Negative
sir thalaivar name kooda ilaya super star pattam irunthuruntha innum vera level la irunthurukkum	1	Positive
hahaha last dialogue with malaysian language	1	Positive
thalaivaa unakku nigar nee mattum than love you thalaivaa marana waiting 19 th july	1	Positive
veera maas thalaiva die hard fan from andhra	1	Positive
oruthar mela viswasam kaata kaasu thudtu money mathavanga mela yean pazhili poduringa correct thala	1	Positive
45k dislike kunji boy fans	0	Negative
trailer therikudhu thool parakudhu coming pongalukku petta paaraak	3	Mixed_feelings
ennangada kgf bgm ha modify pannittingala	0	Negative
guys dailyu atleast 10 times aavathu paarunga please views romba kamiyya irukku	1	Positive
enna da elarum vanda vandaya kilicha aprom trend aagudhu sun pictures kekadha kadhuku headset ah	0	Negative
thala are you vergin viewers ahaa naama play boy girl nu ivarakkum terinchiduchaa	0	Negative
q a q q q nhi upload krte ho yaar my rajni boss	1	Positive
vera level sk anna marana waiting anna movie ku	1	Positive
adei ethukuda intha velai	0	Negative
mark my words tamil cinema ku set agathu oru padam	3	Mixed_feelings
trailer nalla irukke super thalaiva rajini young ah irukkar	3	Mixed_feelings
akshay kumar ku pathila selfie sivakumar aa potrukalam character perfect a suit aagum	3	Mixed_feelings
itna ghatiya hai trailar lag raha hai ko tv serial dekh rahe hai thu hai aise trailar par	4	not-malayalam/tamil
0 51 sec hollywood level la iruku	1	Positive
intha pundaiku than built up da	0	Negative
first flope of sjankar sir flope movie	1	Positive
monkeys like here donkeys comment	0	Negative
red giant movies sun tv sun tv corporate crimina	0	Negative
dislike pannavagala paathi pearu vijai blood poaala	0	Negative
what a trailer indian cinema va vera level ku kondupoga poguthu intha film akshay kumar vera level superstar	3	Mixed_feelings
2 06 vig kaiyoda vandhudumonu bayandhuten	0	Negative
yov poya ethanai thadava than paakurathu vera vela seiya vida maaturaru intha aalu	1	Positive
trailer naa ipti irukanu kappan nu oru trailer vittangale oru feel ye kedaikala athula irunthu chai	3	Mixed_feelings
konjam mathungada otha like commentunu enda unakae theriyadha like dhan varum gotha	0	Negative
amy jackson fans kill like button	1	Positive
adhaan narachu pocheyy aprm enna naraya naraya naraya nu kathura	0	Negative
dislike pannavan ellamea raththam kakki saavaan	0	Negative
shabaa ena style ma gun suthuradhu yabba sami inoruthan porandhukuda vara mudiadhu thalaivaa	0	Negative
bulshit akshay tum say tu yeh umeed nahi the	0	Negative
enpt movie ku yethana peru weit panringa	0	Negative
news 7 porampoku idha sarkar kuda compare pandran sarkar vera level 2 0 vera level	3	Mixed_feelings
marana mass level super star	1	Positive
this gonna be average film like sindubath rekka for vjs	3	Mixed_feelings
teaser pathutu olu otavanungala oora vitu odungada	0	Negative
rajini sir looking younger than 2 0	1	Positive
look like ravi teja bhagiradha movie	0	Negative
ella herovum toppla irukkanunga perulayum pannthulaiyum kondu vandha namma last varaikkum naduveralai sappekitte irruppom	0	Negative
dai kurutu thayoli magangala andha sprite ad da podathenga da muntta kuthiyangala gotha kadupu maira iruku	0	Negative
phone yapdi da parakum kuduma panathiga da	0	Negative
when ajith fans turn into broker mama for kaidhi dai mama s kaidhi yum engaluku jeikanum thalapathy64	0	Negative
ennangada ithu viswasam bgm kekuthu	0	Negative
ethu aellam numbura mathriya eruku pommai paddam pola sakthiman 2	0	Negative
ennanga da bgm la viswaroopam sound lam kekkutha	0	Negative
nawaz bhai ye kahan chale gaye aap	4	not-malayalam/tamil
komalea semma fit marana waiting bro	1	Positive
confirm ithu karthi ku periya black buster agum	3	Mixed_feelings
crt time la vidama yenya ippadi panringa	0	Negative
wow ak is looking very dangerous	1	Positive
sethu sir eppadi padam panna aalu ippadi vanthu yulutingala	3	Mixed_feelings
bigil like kaithi comment enaku kaithi dhaan pudichiriku	3	Mixed_feelings
namma thalapathy64 director_kage oru like podlama	0	Negative
yenda oru padatha eduka evlo kasthapadranga ava avanum mayiru maari comment panringa potta pasangala ithuku mela ennada graphicsku	0	Negative
enada konjam mad max mathiri iruke	0	Negative
2 0 waiting veriyans like here	1	Positive
avengers endgame tamil dubbing movie ah asingapadithuttu ne trailer release pandriya unnoda movie edumae odathuda	0	Negative
u re lie lie lieing avara cntrl panunga plzz like cntrm pana mudyathu	0	Negative
indha movie semma interesting ah irukum pola oru song kuda illa	3	Mixed_feelings
hostel warden ah ini tamilnattukke kaaval avar thane	0	Negative
thalaivar thalaivar dhan ya 3 enna energy enna maasu mmale kola veri	1	Positive
saguratha irutha sanda potu saganum yar kallaium vizla kudathu no fear	0	Negative
semma padam hit aaga ennodaiya valthukal	1	Positive
ada cha enna ivalo kevalama iruku	3	Mixed_feelings
last dialogue perfectly fit for ajith fans gotha unga thala soldraru ketukongada potta pasangala	0	Negative
intha 21k dislikes la 90 vijay makkan fans chinna payaluga	0	Negative
enna da telugu padam maariye eduthu vachi irukeenga idhu vjs style illaye	3	Mixed_feelings
who the mother fuckers dislike this video	0	Negative
deivmay ungluku cmdy vrathu so try pnathngh mokkya iruku mathapdi actn lve lm ok	0	Negative
phill mokka kaithi super aollravanga like podunga	3	Mixed_feelings
hindi version dekho ye h link	1	Positive
dislike panuvangge there more u dislike the more likea da kothi	0	Negative
blockbuster pakka vijay sethupathi bobby simha nawazuddin and rajni yappa super cocktail	3	Mixed_feelings
mokka traileru itha poi nalla padamnu solringa ponga sir	0	Negative
mokka punda aamaiinnu neega 1m likes vaangalayada poy evandhaya pudichu ngada	0	Negative
ithu yellam oru padam yenda padathuku poonam aschu	0	Negative
rip baahubali 200 crore movie loading 2 0	0	Negative
indha padatha kandippa netla paakkanum vengai mavanukku ini seruppadidha	0	Negative
mokka music ever indha madhri music lam hj aadi kaalathulayae kuduthutaaru	0	Negative
1 36 u kena tunggu lebih lama lagi untuk tahu saya	4	not-malayalam/tamil
yov sathiama indha manushanuku vayasu aguma agadha ya pullarikudhu ya ivara pathale	0	Negative
padam fulla night la eduthurkanga oru vela night movie ya	1	Positive
ne vilayaadunathu ea kitta ila yeman kitta kola mass trailar chiyan vera level pa	1	Positive
after avengers end game movie vjs voice ketathula iruntha avaroda padam odalanu agree pannringa	0	Negative
h vinoth after 5 years gundu thaayoli name changed our ajith movie siruthaisivaa	1	Positive
2 0 vs zero	3	Mixed_feelings
bgm bangam yuvan thala always on fire	1	Positive
just like ram charan s rangastalam movie	0	Negative
thalapathy fans sarbaaga padam vetri pera vazhthukal nanba	1	Positive
otha set agala da poolu ajith	0	Negative
ena da idhu views likes lam paths parithabama irukuu neega lam engaluku competitor nu solikadhinga daa aamais	0	Negative
kandipa padam asal billa2 veeram ennai arindhal vivegam madhri flop nu soldravanga like and cmnt panunga	0	Negative
this movei is just like ellam avan seyal	0	Negative
viswasam trailer ippo dhaan paarthaen siva underwearoada oada poaradhu urudhi	0	Negative
man of steel bgm feel varudhu	3	Mixed_feelings
mokkaya irukku kelattu payan ipo la str tha mass	3	Mixed_feelings
awesome thalaa	1	Positive
wait is dat rangaraj pandey at 1 07	1	Positive
illaya super star dhanus fans like panuga	1	Positive
kolla mass namaku thevaiyanadhu namba dhan adichu vaganum vera level thalivaa	1	Positive
1 36 thaa marana verithanam daww	1	Positive
iron man ku voice koduthu movie ah kevalapaditala entha movie flop aerum	0	Negative
dhanush son name in mari 2 kaali	1	Positive
saaho 10m in 28 hours asit ajakkuku saavu mani adichitu poitaaru namma bahubali	0	Negative
trailer final shot bayangrama iruku	3	Mixed_feelings
video varla athukulla dislike ha appo kandippa arun vijay fan	3	Mixed_feelings
bgm nerkonda paarvai madhiri eh iruke	3	Mixed_feelings
no means no best movie enna thala da	1	Positive
rajinikanth and akshay kumar is best	3	Mixed_feelings
1 10 bigboss abirami periya mairu maari kaththara	0	Negative
eppaa verithanam da dei marana mass	3	Mixed_feelings
intha background ah pathaa jiljungjuck padam mathiri irukku	0	Negative
video va dislike panravan thevudiya movan	0	Negative
surya anna fan like kaithi movie trailer	3	Mixed_feelings
intha trailara vida bigil trailar marana maassa irukkum i m waiting to bigil trailer	0	Negative
super but 5 2k haters mental pu	0	Negative
anfield ah maathi rajnifield nu vachurukaanga	0	Negative
zero ku like pottathuku pathila unga padathuku potta kuda 1 m vandhu erukum	0	Negative
what a look vikram killing it	1	Positive
0 9 la enna pa hindi ingaum hindi ya	3	Mixed_feelings
pangalingala rajini fan oruthar comment pannuvaaru thalaivar banner kilichavangaluku padhila nan sorry ketuten neengalum mudincha ketudunga	0	Negative
romba mokka padamah irukuh 2 0 flop	0	Negative
wooww teaser ah pathutu katharana haters ku elaruku rip	0	Negative
ajith kummar thevidiya mavan ava ammave okkanum	0	Negative
rajini eathukkum use illathavan lusu punta ithula arasiyall varana pemaani paiya	0	Negative
bigil lavadhu mannavadhu indhe padam pakkanum	0	Negative
pink movie oda copy ku ivlo scene a da	3	Mixed_feelings
but graphics sothapal panitanuga english kara pottainga athan padam late ayirichi	0	Negative
amitabh bachan acting ku kaal thoosu kooda ilai	3	Mixed_feelings
thalaivaa i love u thalaivaa ummaa	1	Positive
cinema oda niruthiru pa rajini arasiyal pakam vandhu asinga patradha	0	Negative
50 k views 88 k likes epdiya	1	Positive
anils nethu kodutha adiya marakkave mattanga	0	Negative
aamai kunju mokka trailer da dai	0	Negative
allandu sillandu fans lam odiru this is rajinism	0	Negative
sanda pootu saaganum sema ending	0	Negative
eppadithan super hero aakanum endu kadaisila kaanama peithiduvanga	0	Negative
sorry mr sankar vfx ivlo kevalama irukku ithuku yean ivlo naal time eduthukitinga	0	Negative
shankar sir nenga sema great sir trailer sema super duper hitt	1	Positive
vaitherichal pudicha vijay fans ellarayum serupala adikanum pangaaligala	0	Negative
kadasi punch bigil padathuku oda clash kaga sonna pola irunthuchu	0	Negative
adichi under wearoda oda viturven maanam pochuna thirumba varathu pathuko paah ellam sceneum apdiyeh sethukirukan karthick suburaj get rajinified	0	Negative
kola gandula irukan mavanae kollama vida maten got rajinified	0	Negative
yaaru yaarellaam dhunesh fane like pannunga	0	Negative
kella vannuku mattum than entha vaippu ellam amaithu ethu ellam oru pollappu kellattu naai rajinikanth	0	Negative
semaa mass pogaa itha poii yarathu unlike panuvagala pooitiku nu panathiga	0	Negative
thala in viswasi yaaru enna sonnalum sari kadasivarai thala yin viswasi	1	Positive
nallave ella uinga movie ajith sir	1	Positive
what a stunning visuals karthi therikka vitrukaru lokesh kanagaraj	0	Negative
only thalaivar will get paid haters haters nee oru mayurum pudunga mudiyathu you ettapas nickal nickal thalaivar parak	1	Positive
thalaivarku etha seriyana villan namba sethu thaan	0	Negative
73k dislike evanda adhuu dislike pannathu	0	Negative
aaamaai vera level acting aama vaalgha	1	Positive
ennada man of steele bgm la poderinge	0	Negative
haters innum intha trailer ra pathutu inga vanthu katharitu kadakaranuga	3	Mixed_feelings
mairu mari iruku ye ye kathura	0	Negative
voice seekrama varuthu aprama thaan lips movement varuthu	0	Negative
avalo scene ila boma padam mari iruku	3	Mixed_feelings
yuvan music super nalla vela idly sambar imman illa	1	Positive
i open challenge petta 100 flop	3	Mixed_feelings
ellam ok than padam mokkaya illa ma iruntha ok than pa	3	Mixed_feelings
i am an aa fan but sk pwoliyaa	1	Positive
bigil nelama enna aaga podhu	3	Mixed_feelings
remakena vera copyna vera enna puriyutha inthamari mosamana varthaigalai potu pesaringale arivilla hai ajith fans neenga inthamari pesathenga	0	Negative
idhuku dislike potavanuga pesama indha naata vittu vera engayachum poi tholaingada	0	Negative
kaithi trailer ah paarthutu thalapathy 64 ku verithanama wait pandravanga like pannunga	3	Mixed_feelings
ur favorite hero like rajinikanth comment vijay	1	Positive
wonderful movie akshay kumar fans like here	1	Positive
vikram paiyen hero va namba mudiyalaa	1	Positive
intha movie double action nu nenaikuravanga like podunga illa nu panravanga comment panunga	3	Mixed_feelings
dai vijay sethupathi onuku mass na set aagathu da example sindhubath rekka indha padakoloda nelamatha onoda sangatamilan ku aga poguthu	0	Negative
thai kilavi ku simran rombha mel	0	Negative
tamil cinema is hai fai now	3	Mixed_feelings
sir intha bgm mattum yengayo ketta madhiri irukku	0	Negative
kgf theme ah aptiye poti vachurukan asuran gayvp	0	Negative
phaa mirattal semmeq all the best to team	1	Positive
sam c s bgm vera level la eruku	1	Positive
mokkaiya iruku ellam avan seyal and arasaatchi ah copy adikura maatri iruku	0	Negative
ommala marana mass scene ulla porathuku munadi ah trailr laye potengalae ya apo padam epdi irukum	3	Mixed_feelings
enuku visuvasam padatha pathatha parithavama iruku	0	Negative
dislike potavan soothula katti vanthu savaan	0	Negative
january 10 sweet sapda porom varathu thalaivaru ooram othingiru petta paraak	1	Positive
trailer paathu sirichavanga matum like podunga	3	Mixed_feelings
trailere ippudi irukkunu appam padam entha level ayirukkum	0	Negative
comments pakka vandha nanba nanbi gal like pannitu pooga trailar supper	0	Negative
2point0 fdfs ticket book panavanga like pannunga	1	Positive
ivan mokka but epdiyo herova agiten	3	Mixed_feelings
anil kunjis fans tha dislike podum	0	Negative
dislike panrava full ah david pullaya irupano	0	Negative
elam ok pa sneha enga	3	Mixed_feelings
dai ennangada inum trending laiye varala	0	Negative
i love u sk anna en anna vera level mass than	1	Positive
indha siva va nenacha dha paavama iruku	3	Mixed_feelings
seems movie is not so intresting	3	Mixed_feelings
intha ranjith ranjith nu oru naai irundhanae avan intha trailer ah paarkanum padamada edutha paaruda thalaivan style ah paarudaa	0	Negative
thalapathy fan but mass trailer dipawali marana waiting	1	Positive
blockbuster movie yenam pol vazhkai	0	Negative
thalaivaa alludhu style u maass vaera evanavadhu irundhaa apadiyae vodi poiduu rajinified	0	Negative
i can t wait thalaivaa naalaikku naal hype yerudhey bp yerudhey	0	Negative
bigil varuma nu therila yea	1	Positive
bgm like nkp va modhiparu yuvan	1	Positive
last battle feels like power rangers spd	0	Negative
best wishes kaaithi diwali from surya fanz	1	Positive
dai kadaseela indha alaiyum massu engra perula kaa koo aakiteengala	0	Negative
etho onnu miss aguthu pa etho onnu	0	Negative
dislikes thevdiyas neenga innerathukku 10 jelusil bottle gaali panniruppingannu theriyathu keep katharals	0	Negative
ungala nambi 1500 va ku ticket yadukalama	0	Negative
vijay fans manasatachi illaima dislike panatinga	0	Negative
i am thalapathy veriyan karthi sir vera level	1	Positive
karthi sir tha daa indha diwali	3	Mixed_feelings
mokka pundaiyaatum irukku teaser floppu daa umbigala	0	Negative
naa cartoon pakke poren pogeda	0	Negative
movie nadikiradhuku theramai thevai illai kaasu irundha podhum example aksarahasan	0	Negative
thalaivaruku vayasu ayuiduchunu sona vanla itha nala pathuko saithiama solran adichi undeeware oda vitu divan	0	Negative
4 8k dislike pota mutta pasangala	0	Negative
4 varusama trailer teaser mattum release pannitu irukkan padatha release pannurana paru	0	Negative
idhula oru trailer ah thu	3	Mixed_feelings
appan mundai payen elam summa vikram only king	1	Positive
enada ithu 10 times pathuten salikkave illa inum pakka thouthe	0	Negative
ajith fans kaithi padathai oda vaipanga	0	Negative
sarkar nayagane pantra pappo intha mathiri oru padam	0	Negative
vera level next super star sk talaiva	1	Positive
thalaivar fans shankar fans hit like button	1	Positive
solrathuku onumey ela simply west yatho seriyal pakara mathre eruku	0	Negative
a r rahman dum dum dum	0	Negative
rajini indian movie kaa baap all d best from darling fanzz	1	Positive
worst trailer kai la katheyoda suthuravana hero a katratha first nepanguna mental gala	0	Negative
views yen ivlo cummi ah iruku	3	Mixed_feelings
enaku mattum than lingaa maari ithu agidumo nu thonutha	0	Negative
dislike pannavanuku soothula katti varum	0	Negative
enna karumam da ithu next kochadaiyan on the way appa ivan pomma padam yeaduthu vachu irukan pa	0	Negative
enna da idhu thala pani karadi madhiri iruku	3	Mixed_feelings
bgm nkp bgm va gv no	1	Positive
10k dislikes potathu namma pondati pulla sentiment boys ah than irukum	0	Negative
mass hero subject unaku set avathu kumaru hayoo	0	Negative
yaarulaam movie paathutu vandhu trailer paakuringa padam vera level good	1	Positive
yaru enna sonnalum enga star super star	1	Positive
tamil cinemava hollywoodku eduthittu poyiteenga sir	0	Negative
akshay is best but movie is not good just like robot movie	3	Mixed_feelings
trailer paithu mersal anivnga like podinga	0	Negative
iron man voicelaya onnoda massa pathatonda da lossupayale	0	Negative
pakkathane pore innda kali odda attathe	0	Negative
kulandhaigal kappagam la kuda indha padam odaadhu	0	Negative
orutthavanga mela viswasam katrathukaga innoruthangala yean asinga padutharinga true words from thala like if u agree	1	Positive
vijay sethupathiyai nawazuku keel velai seyvadhu pol kaambichu tamilan vada indianukku adimayaga irukka vendum yenbadhai valiyuruthi ullar rajnikanth	0	Negative
yo pandey nee ena ya panre	1	Positive
enna da 11 ku viduran nu munaadiyae vituteenga reminder la set pannitu vanthaa thalaivar get rajinified	0	Negative
mr lokesh kangaraj enna bigil kudaya nega thaan thalapathy64 edukiranga movie konjam date mathi poota nalla irukum	0	Negative
comedy a irukkan ivan mass a	0	Negative
bigil trailer dei yapa dream warrior bayam varanum	0	Negative
0 18 0 42 dunkrik bgm 0 43 1 00 viswasam ajith intro bgm gv rocks	1	Positive
apdye andha vadachennai 2 pathi edhaavadhu sonnaa nallaa irukum	0	Negative
ena da evan epdi comde panran	3	Mixed_feelings
ethana peru ethu maari padathula ajith nadikanum nu nenaikuriga	3	Mixed_feelings
my illya super star dhanush anna vara level	1	Positive
ithu veraleval sankar saruku innum vulakame tamil cinimava thirumbi parkanum	0	Negative
ellam ok rajini enga trailer la kanom	3	Mixed_feelings
idhu enga chiyaan da indha kujay kujith ooryalam odunga da angutu sema gethu chiyaan	1	Positive
pathu kita irukka can t stop sk love you	3	Mixed_feelings
thala ungalukku intha padam worth illa	1	Positive
antha last scene redmi note 5 pro le shoot panna maari irukku	0	Negative
vera level da daii marana mass	1	Positive
thalaivara paaka konjam veerappan maari iruku laa	3	Mixed_feelings
satthiyama solren adichu underwaer oda oda vuttuduven manam pona thiruppi varadhu paathukko	0	Negative
his mask is like krish hrithik roshan	3	Mixed_feelings
intha padam odathu miskin part 2	0	Negative
vera level diwali winner for sure rip bigil	3	Mixed_feelings
dei sk unakku ithellam over da	3	Mixed_feelings
vivegam part 2 madhiriye oru feeling u	0	Negative
idhu irumugan part 2 va bro	3	Mixed_feelings
thalaivaa 2018 naangatan 2019 naangathan	0	Negative
nallave illa ipd over ah panni panni tha ippo vijay sethu pathi romba keela vantaru	0	Negative
veengai mavan othaila nikka gotha dhillu kuthi irundha mothama vaanga daa aaamaiz daa	0	Negative
ennangada panni vechrukeenga enga pandy ve p	0	Negative
visuwasamavadhu kusuvaasamavadhu parak da petta parakk	0	Negative
trailer mokka da ajith kelatu payale thaatha konda parvai flop	0	Negative
slightly dhanush is looking like sasi kumar	1	Positive
as a karthi fan cheeyan ah enaku romba pidikkum bb adikka en vazhthukkall	3	Mixed_feelings
thalaivan ennaikumey mass thaan kaithi vera level	3	Mixed_feelings
sk 3 movie la solra mathri onum perusa ilayada	0	Negative
